row_i,col_j,ri,th,rf,v,b0,scan,stress,j_crit,je_max,je_sc,margin,converged
15,32,0.5469491525423729,0.058305084745762716,0.6052542372881355,0.9398180466631503,14.175236066457574,32829.716661820166,750.0000000000002,3413.7587768175063,341.3758776817505,295.11448225618045,11.567574558588147,True
15,33,0.563728813559322,0.058305084745762716,0.6220338983050847,0.9983672799075749,13.962675997691711,37801.5062714153,750.0,3436.020702580602,343.6020702580601,295.54676806352177,11.62597962107337,True
15,34,0.5805084745762712,0.058305084745762716,0.6388135593220339,1.0586855881073476,13.759399958281293,43346.56124410109,750.0,3457.6108893494893,345.7610889349489,296.0877657476601,11.677655375657189,True
15,35,0.5972881355932204,0.058305084745762716,0.655593220338983,1.1207729712624683,13.564751214491476,49511.508839746195,750.0000000000001,3478.5661167037174,347.85661167037165,296.72768441552904,11.723092584217493,True
15,36,0.6140677966101695,0.058305084745762716,0.6723728813559322,1.1846294293729371,13.378136283393106,56345.27741760399,749.9999999999997,3498.9202486302443,349.89202486302435,297.4577144475184,11.7627483796443,True
15,37,0.6308474576271186,0.058305084745762716,0.6891525423728813,1.2502549624387536,13.199017310124429,63899.14057176677,750.0000000000002,3518.7045340704744,351.87045340704736,298.2699121116099,11.797048214349582,True
15,38,0.6476271186440677,0.058305084745762716,0.7059322033898304,1.3176495704599187,13.026905538707295,72226.76085504126,750.0,3537.9478696058122,353.7947869605811,299.1571000554357,11.826387770673696,True
15,39,0.6644067796610169,0.058305084745762716,0.7227118644067796,1.386813253436432,12.861355695721608,81384.23310618696,750.0,3556.6770298812103,355.66770298812094,300.1127811466324,11.85113481769192,True
15,40,0.6811864406779661,0.058305084745762716,0.7394915254237288,1.457746011368293,12.7019611397396,91430.1273945319,750.0000000000005,3574.9168704207727,357.4916870420772,301.1310635915345,11.871631002738145,True
15,41,0.6979661016949152,0.058305084745762716,0.7562711864406779,1.5304478442555023,12.548349656110904,102425.53159513642,749.9999999999999,3592.6905067225493,359.2690506722549,302.20659562830434,11.888193569214284,True
15,42,0.7147457627118644,0.058305084745762716,0.7730508474576271,1.6049187520980597,12.40017979802,114434.09360690469,749.9999999999998,3610.019472894228,361.00194728942273,303.33450838401734,11.901116994984271,True
15,43,0.7315254237288136,0.058305084745762716,0.7898305084745763,1.6811587348959653,12.257137691884125,127522.06322532713,750.0,3626.9238625786134,362.69238625786124,304.5103657219523,11.910674547907997,True
15,44,0.7483050847457626,0.058305084745762716,0.8066101694915253,1.7591677926492184,12.118934239019499,141758.33368089056,750.0000000000002,3643.4224544953363,364.34224544953355,305.730120097401,11.91711975691043,True
15,45,0.7650847457627118,0.058305084745762716,0.8233898305084745,1.83894592535782,11.98530265676437,157214.48285358597,750.0000000000001,3659.5328245754854,365.9532824575485,306.99007359711646,11.920687798453491,True
15,46,0.781864406779661,0.058305084745762716,0.8401694915254236,1.92049313302177,11.85599631144284,173964.8141733873,749.9999999999999,3675.271446375143,367.52714463751425,308.28684346609793,11.92159679944081,True
15,47,0.7986440677966101,0.058305084745762716,0.8569491525423728,2.0038094156410677,11.730786803097338,192086.397216061,750.0000000000002,3690.6537812109423,369.06537812109417,309.61733153159963,11.920049058475504,True
15,48,0.8154237288135593,0.058305084745762716,0.873728813559322,2.0888947732157135,11.609462268135216,211659.1080031879,750.0000000000001,3705.694359257253,370.5694359257252,310.9786970221242,11.916232188064045,True
15,49,0.8322033898305085,0.058305084745762716,0.8905084745762711,2.1757492057457077,11.491825871181243,232765.66901483602,750.0000000000002,3720.4068526732367,372.04068526732357,312.36833235243773,11.910320180842117,True
15,50,0.8489830508474576,0.058305084745762716,0.9072881355932203,2.26437271323105,11.377694461704952,255491.68892290755,749.9999999999998,3734.804141683284,373.4804141683283,313.7838415068777,11.90247440323157,True
15,51,0.8657627118644068,0.058305084745762716,0.9240677966101695,2.3547652956717404,11.266897374561045,279925.7020528064,750.0000000000001,3748.898374411631,374.889837441163,315.22302070469266,11.892844520145866,True
