conductor_length_m,n_pancakes,thickness_m,scan_bin,scan_yr_mid,pancake_length_p60_m,rebco_total_km,row_i,col_j,solenoid_length_m,ri,rf,th,a,a_sc,v,v_bore,b0,scan,je_sc,je_max,stress,rebco_pancake_length,rebco_total_length,j_crit,margin,converged
5.0,1250,0.004,5.0,5.5,2678.4404493299267,3348.0505616624087,25,18,5.0,0.4645762711864407,0.7992387436658811,0.3346624724794404,1.3287411921064507,0.2657482384212901,3.390267175441691,3.390267175441691,36.84898732942531,5.386084862500792,90.4287582392725,206.39935661364512,750.0000000000002,2657.482384212898,3321852.9802661226,412.79871322729025,4.564905249887806,True
5.0,1250,0.004,6.0,6.5,2657.4823842129035,3321.8529802661296,25,17,5.0,0.4393220338983051,0.7848282022810229,0.3455061683827178,1.3287411921064507,0.2657482384212901,3.0316973780246337,3.0316973780246337,38.502326403168645,6.5592541291062325,91.35510729836004,200.88169910523445,749.9999999999999,2657.4823842129035,3321852.9802661296,401.7633982104689,4.397820878238749,True
5.0,1250,0.004,7.0,7.5,2573.6501237447865,3217.062654680983,23,17,5.0,0.4393220338983051,0.7632820648262951,0.32396003092799,1.2239508665213068,0.2447901733042613,3.0316973780246337,3.0316973780246337,37.28247923448812,7.460762315427032,94.24439342251132,204.9206125142,749.9999999999999,2447.9017330426145,3059877.166303268,409.8412250284,4.348706699092669,True
5.0,1250,0.004,8.0,8.5,2594.608188861812,3243.260236077265,24,16,5.0,0.4140677966101695,0.7600826925484059,0.3460148959382363,1.2763460293138786,0.2552692058627757,2.6931639203094844,2.6931639203094844,39.688275767025594,8.621118564592738,93.81892326402082,197.1192092071935,749.9999999999999,2552.692058627755,3190865.073284694,394.238418414387,4.202120475257851,True
5.0,1250,0.004,9.0,9.5,2405.985602808555,3007.482003510694,23,16,5.0,0.4140677966101695,0.749031241809412,0.3349634451992425,1.2239508665213068,0.2447901733042613,2.6931639203094844,2.6931639203094844,39.04932590931369,9.199376205040275,95.30377999533272,199.12684347147513,750.0000000000002,2447.9017330426127,3059877.166303266,398.25368694295025,4.178781649190134,True
5.0,1250,0.004,10.0,10.5,2489.8178632766703,3112.272329095838,24,15,5.0,0.3888135593220339,0.7466254370396863,0.3578118777176524,1.2763460293138786,0.2552692058627757,2.374666802296245,2.374666802296245,41.64925497383012,10.813939914036853,95.05212122366866,191.2262242232864,749.9999999999999,2552.6920586277565,3190865.073284696,382.4524484465728,4.023607716724363,True
5.0,1250,0.004,11.0,11.5,3453.8888586599924,4317.361073324991,33,13,5.0,0.3383050847457627,0.8190390554989635,0.4807339707532008,1.7479024944470258,0.349580498889405,1.7977815853754948,1.7977815853754948,51.754570051791205,11.468428846675051,88.04497310622065,166.08485174023292,749.9999999999999,3495.80498889405,4369756.236117562,332.16970348046584,3.7727276386321824,True
5.0,1250,0.004,12.0,12.5,1861.075909765808,2326.34488720726,17,17,5.0,0.4393220338983051,0.694645320041087,0.2553232861427819,0.9095798897658752,0.181915977953175,3.0316973780246337,3.0316973780246337,33.09819280136922,12.01116732880574,105.81527135602433,220.25030144848216,750.0,1819.1597795317512,2273949.724414689,440.5006028969643,4.162920883270839,True
5.0,1250,0.004,13.0,13.5,2636.5243190958718,3295.6553988698397,25,14,5.0,0.3635593220338983,0.745068344693872,0.3815090226599736,1.3287411921064507,0.2657482384212901,2.0762060239849154,2.0762060239849154,44.47493538767884,13.013447897049724,95.09698423672418,183.38364680794652,750.0000000000002,2657.482384212901,3321852.980266126,366.76729361589304,3.856771027595387,True
5.0,1250,0.004,14.0,14.5,1944.908170233922,2431.1352127924024,17,16,5.0,0.4140677966101695,0.6789553824634144,0.2648875858532448,0.9095798897658752,0.181915977953175,2.6931639203094844,2.6931639203094844,34.72527042368158,14.710586854671826,106.8262861349191,213.9975871524567,750.0,1819.159779531749,2273949.724414686,427.9951743049134,4.006459363048206,True
10.0,2500,0.004,1.0,1.5,2552.6920586277565,6381.730146569392,24,15,10.0,0.3888135593220339,0.7466254370396863,0.3578118777176524,1.2763460293138786,0.2552692058627757,4.74933360459249,4.74933360459249,41.64925497383012,1.072878724716437,93.24213263986202,191.2262242232864,749.9999999999999,2552.6920586277565,6381730.146569392,382.4524484465728,4.101712794619953,True
10.0,2500,0.004,2.0,2.5,2468.8597981596413,6172.149495399103,23,12,10.0,0.3130508474576271,0.6982810996374509,0.3852302521798237,1.2239508665213068,0.2447901733042613,3.078786972935968,3.078786972935968,48.16186678783743,2.544933590502486,100.01975731309156,174.15168963547637,749.9999999999999,2447.901733042613,6119754.332606533,348.30337927095275,3.482345774751879,True
10.0,2500,0.004,3.0,3.5,2531.7339935107284,6329.334983776821,24,11,10.0,0.2877966101694915,0.6993571677956008,0.4115605576261092,1.2763460293138786,0.2552692058627757,2.602083454524765,2.602083454524765,51.91879424285552,3.3015613706231903,100.9031260148156,165.73565735366097,749.9999999999997,2552.6920586277574,6381730.146569394,331.47131470732194,3.2850450506226343,True
10.0,2500,0.004,4.0,4.5,2447.9017330426136,6119.754332606534,23,10,10.0,0.2625423728813559,0.6771441195012492,0.4146017466198932,1.2239508665213068,0.2447901733042613,2.165452615517381,2.165452615517381,54.55900257773069,4.994137919855198,105.2093826636345,160.33527306228635,750.0000000000001,2447.9017330426136,6119754.3326065345,320.6705461245727,3.047927266618323,True
10.0,2500,0.004,5.0,5.5,1735.3275190636357,4338.318797659089,16,11,10.0,0.2877966101694915,0.5963868389781972,0.3085902288087057,0.8571847269733034,0.1714369453946606,2.602083454524765,2.602083454524765,44.95715390620846,5.872493267443928,116.40310591909852,182.11522907238944,750.0000000000001,1714.369453946607,4285923.634866518,364.2304581447789,3.129044154525595,True
10.0,2500,0.004,6.0,6.5,2657.482384212901,6643.705960532252,25,9,10.0,0.2372881355932203,0.6922839857460413,0.4549958501528209,1.3287411921064507,0.2657482384212901,1.7688944559138164,1.7688944559138164,60.11962560297691,6.647888064028732,105.63599552043404,150.13415855824334,749.9999999999999,2657.482384212901,6643705.960532252,300.2683171164867,2.842481065636413,True
10.0,2500,0.004,7.0,7.5,2510.7759283937,6276.93982098425,24,9,10.0,0.2372881355932203,0.6801317656273234,0.442843630034103,1.2763460293138786,0.2552692058627757,1.7688944559138164,1.7688944559138164,59.31134198692991,7.017747940349979,107.0618207339838,151.52773187461082,750.0000000000001,2552.6920586277574,6381730.146569394,303.05546374922164,2.8306586014656214,True
10.0,2500,0.004,8.0,8.5,2405.9856028085537,6014.9640070213845,21,9,10.0,0.2372881355932203,0.6422970681079637,0.4050089325147433,1.119160540936163,0.2238321081872325,1.7688944559138164,1.7688944559138164,56.72112687825052,8.390143060897877,111.90744064040878,156.19210255158615,750.0000000000003,2238.321081872324,5595802.704680811,312.3842051031723,2.7914516078243072,True
10.0,2500,0.004,9.0,9.5,1693.4113888295772,4233.528472073944,15,10,10.0,0.2625423728813559,0.5701762640924682,0.3076338912111123,0.8047895641807314,0.1609579128361462,2.165452615517381,2.165452615517381,46.99676320248178,9.070984582965416,122.00877154847733,176.95688857347469,750.0000000000001,1609.5791283614624,4023947.820903656,353.91377714694937,2.900724043486743,True
