row_i,col_j,solenoid_length_m,ri,rf,th,v,b0,v_bore,scan,je_coil,je_tape,je_max,j_crit,je_mech,b0_mech,je_closed,stress,sigma_struct,util,f_struct,f_tape_min,f_tape_built,fill,n_tp,n_tot,pitch,i0,i_max,i_margin,length_tape,em_tot,em_dump,l_self,l_dump,r_ee,u_ee,tau_ee,miits,j_cu_max,j_cu,gamma_op,f_cu_req,f_cu_have,f_cu_add,t_cu_add,m_cu,n_eval,binding_code,feasible,converged,binding,length_tape_km,pancake_length_m
45,50,6.0,0.7580707070707071,0.8629632690541782,0.10489256198347109,10.832296862816307,4.9085612624748105,10.832296862816307,519.5841425127251,38.57576339438657,1926.814596621623,1926.8145966222112,3211.3576610370187,116.30081144598557,14.7986613258112,40.47350020906406,82.51346639291762,506.5323026040965,0.6753764034721287,0.1628987252515064,0.02002048534509316,0.020020485345099273,0.8471115174210432,14.0,21000.0,7.4923258559622194,1156.0887579729736,1156.0887579733267,1.0000000000003055,106945.19704288122,62.937473361374686,62.937473361374686,94.17962213700496,94.17962213700496,4.0,4624.355031891894,23.54490553425124,15.734368340343671,46.08255244382064,46.08255244382064,2.4999999999999996e+16,0.8371012747484936,0.010010242672549637,0.8270910320759439,6.196835524857073,24039.417867185526,43.0,1,1,1,packing,106.94519704288122,71.29679802858747
45,51,6.0,0.7732121212121214,0.8781046831955924,0.10489256198347109,11.269338660329545,4.903434591446956,11.269338660329545,457.31096607493737,38.584854728940684,1927.2686982279229,1927.2686982290318,3212.1144970483865,115.36592174289022,14.660914374881749,39.790776219211665,83.89574243929526,573.6723521917465,0.7648964695889955,0.14624330790697337,0.020020485345087755,0.020020485345099273,0.8637669347655762,14.0,21000.0,7.4923258559622194,1156.3612189367536,1156.361218937419,1.0000000000005753,108943.05957100958,65.4668642229891,65.4668642229891,97.9184428462192,97.9184428462192,4.0,4625.4448757470145,24.4796107115548,16.36671605574728,45.19420472634657,45.19420472634657,2.5e+16,0.8537566920930266,0.010010242672549637,0.8437464494204769,6.321623338869359,24975.738993757615,43.0,1,1,1,packing,108.94305957100958,72.62870638067305
45,52,6.0,0.7883535353535354,0.8932460973370064,0.10489256198347109,11.715023447538776,4.898231235625602,11.715023447538776,403.5588924777754,38.5940868542691,1927.7298321699468,1927.7298321707408,3212.8830536179016,114.45572994109978,14.526334917853069,39.124585316694485,85.27617738015641,658.9974558631557,0.8786632744842077,0.12940289316968845,0.020020485345091026,0.020020485345099273,0.8806073495028611,14.0,21000.0,7.4923258559622194,1156.637899301968,1156.6378993024443,1.000000000000412,110940.92209913791,68.07501358423634,68.07501358423634,101.77073125490637,101.77073125490637,4.0,4626.551597207872,25.44268281372659,17.018753396059086,44.330593969905635,44.330593969905635,2.5e+16,0.8705971068303116,0.010010242672549637,0.8605868641577619,6.447797213630646,25935.44172964404,43.0,1,1,1,packing,110.94092209913791,73.96061473275861
45,53,6.0,0.8034949494949495,0.9083875114784206,0.10489256198347109,12.169351224444014,4.876596425810711,12.169351224444014,361.8394486475713,38.474418746909734,1921.7525491372626,1929.6497567515323,3216.0829279192208,113.569208670825,14.394790490000053,38.47441874692896,86.07642056899986,746.2499999963952,0.9949999999951936,0.11534528719519688,0.01993855030546034,0.020020485345099273,0.8946649554773527,14.0,21000.0,7.4923258559622194,1153.0515294823576,1157.7898540509193,1.0041093779830368,112938.78462726626,70.29118880974515,70.29118880974515,105.73857461666412,105.73857461666412,4.0,4612.206117929431,26.43464365416603,17.572797202436288,43.490887676307466,43.490887676307466,2.5e+16,0.8846547128048031,0.010010242672549637,0.8746444701322534,6.553121378346258,26828.81950631421,43.0,0,1,1,mechanical,112.93878462726626,75.29252308484418
45,54,6.0,0.8186363636363637,0.9235289256198348,0.10489256198347109,12.63232199104526,4.789736200921928,12.63232199104526,343.30826521301725,37.83984072908251,1890.056113866648,1937.4003157522188,3229.0005262536984,112.70538809257306,14.26615617256171,37.83984072908743,84.54160826085888,746.2499999990481,0.9949999999987308,0.11328858728437752,0.019531245257586705,0.020020485345099273,0.8967216553881721,14.0,21000.0,7.4923258559622194,1134.033668319989,1162.4401894513312,1.025049098562854,114936.6471553946,70.61840332594294,70.61840332594294,109.82368014042791,109.82368014042791,4.0,4536.134673279956,27.455920035106978,17.654600831485734,42.67435851896285,42.67435851896285,2.5000000000000004e+16,0.8867114127156225,0.010010242672549637,0.8767011700430728,6.568530844266045,27366.892152799803,43.0,0,1,1,mechanical,114.93664715539461,76.62443143692974
45,55,6.0,0.8337777777777777,0.9386703397612488,0.10489256198347109,13.103935747342497,4.704928877831518,13.103935747342497,326.32961971525003,37.220468530518545,1859.1191916148816,1945.033819658225,3241.7230327637085,111.86335184415553,14.140314059481899,37.22046853053093,83.03272256867967,746.2499999975212,0.9949999999966949,0.11126662990814806,0.01913615493691457,0.020020485345099273,0.8987436127644015,14.0,21000.0,7.4923258559622194,1115.4715149689291,1167.020291794935,1.046212544322516,116934.50968352293,70.94083111394738,70.94083111394738,114.02742022515453,114.02742022515453,4.0,4461.8860598757165,28.506855056288632,17.735207778486846,41.88035442696582,41.88035442696582,2.5e+16,0.8887333700918519,0.010010242672549637,0.8787231274193023,6.583680007795622,27906.08062954191,43.0,0,1,1,mechanical,116.93450968352293,77.95633978901529
45,56,6.0,0.848919191919192,0.953811753902663,0.10489256198347109,13.584192493335738,4.622128450594694,13.584192493335738,310.73759268856855,36.615957202163685,1828.9245525771803,1952.550558965453,3254.2509316090886,111.04223333057047,14.017152769243337,36.615957202176745,81.55032030454893,746.2499999973014,0.994999999996402,0.10928016121252104,0.01875288557012548,0.020020485345099273,0.9007300814600285,14.0,21000.0,7.4923258559622194,1097.3547315463081,1171.5303353792717,1.0675949186717781,118932.3722116513,71.2583149328378,71.2583149328378,118.35087217763525,118.35087217763525,4.0,4389.4189261852325,29.587718044408813,17.81457873320945,41.108276258905754,41.108276258905754,2.5000000000000004e+16,0.890719838787479,0.010010242672549637,0.8807095961149293,6.598563278565928,28446.305191786887,43.0,0,1,1,mechanical,118.9323722116513,79.28824814110087
45,57,6.0,0.8640606060606061,0.9689531680440772,0.10489256198347109,14.073092229024983,4.583870617853896,14.073092229024983,285.52671308120176,36.363761937764686,1956.0452066713683,1956.0452066721675,3260.0753444536126,110.24121232316985,13.896566997375801,38.21352004076199,81.60389984555255,499.6554347858792,0.6662072463811723,0.1633203487129542,0.01859045067758459,0.018590450677592185,0.8459748766258419,13.0,19500.0,8.06865861411316,1173.6271240028211,1173.6271240033004,1.0000000000004083,112292.36082979539,72.91906271920611,72.91906271920611,105.87923561590691,105.87923561590691,4.0,4694.5084960112845,26.469808903976727,18.229765679801528,43.46198916374639,43.46198916374639,2.5e+16,0.8366796512870458,0.009295225338796093,0.8273844259482497,6.675882475610416,27169.319506409018,43.0,1,1,1,packing,112.29236082979538,74.86157388653027
45,58,6.0,0.8792020202020202,0.9840945821854913,0.10489256198347109,14.570634954410226,4.578515802604446,14.570634954410226,255.4940555909857,36.372875486116385,1956.5354340741221,1956.5354340743625,3260.8923901239377,109.45951183819231,13.778457105703033,37.61185084949523,82.81509821717768,560.7122369320836,0.7476163159094448,0.147696256229929,0.018590450677589902,0.018590450677592185,0.861598969108867,13.0,19500.0,8.06865861411316,1173.9212604444735,1173.9212604446175,1.0000000000001226,114147.51889162885,75.66786083942554,75.66786083942554,109.81546782647995,109.81546782647995,4.0,4695.685041777894,27.453866956619986,18.916965209856386,42.67595414426435,42.67595414426435,2.5000000000000004e+16,0.852303743770071,0.009295225338796093,0.8430085184312749,6.801947944011278,28133.917785551006,43.0,1,1,1,packing,114.14751889162885,76.09834592775256
45,59,6.0,0.8943434343434344,0.9992359963269055,0.10489256198347109,15.076820669491475,4.573094315986892,15.076820669491475,229.08750286530721,36.382107604728176,1957.0320394965458,1957.032039497623,3261.720065829372,108.69639526804407,13.662728744828325,37.024557102334576,84.02464534162293,636.8587163046492,0.8491449550728657,0.13193608439431126,0.018590450677581954,0.018590450677592185,0.8773591409444847,13.0,19500.0,8.06865861411316,1174.2192236979276,1174.2192236985736,1.0000000000005502,116002.67695346233,78.4921221873068,78.4921221873068,113.85646469943288,113.85646469943288,4.0,4696.876894791711,28.46411617485822,19.6230305468267,41.91178431756685,41.91178431756685,2.4999999999999996e+16,0.8680639156056887,0.009295225338796093,0.8587686902668926,6.929111390252638,29119.84484683161,43.0,1,1,1,packing,116.00267695346233,77.33511796897488
45,60,6.0,0.9094848484848485,1.0143774104683196,0.10489256198347109,15.591649374268716,4.567607039568967,15.591649374268716,205.81615571173685,36.391456984975264,1957.5349525463298,1957.5349525470915,3262.5582542451525,107.95116374156584,13.54929250673346,36.451350975849365,85.23255226784451,734.4748229411846,0.9792997639215795,0.11604557379725156,0.01859045067758493,0.018590450677592164,0.8932496515415445,13.0,19500.0,8.068658614113168,1174.520971527798,1174.520971528255,1.000000000000389,117857.83501529577,81.39212998064262,81.39212998064262,118.00240484272733,118.00240484272733,4.0,4698.083886111192,29.500601210681832,20.348032495160655,41.16892896990633,41.16892896990633,2.5000000000000004e+16,0.8839544262027484,0.009295225338796082,0.8746592008639523,7.0573264954642685,30127.124048095015,43.0,0,1,1,mechanical,117.85783501529578,78.57189001019718
45,61,6.0,0.9246262626262627,1.0295188246097338,0.10489256198347109,16.115121068741967,4.498266180257568,16.115121068741967,195.99669614945213,35.89194843704311,1930.6658595590216,1963.9145828131204,3273.190971355201,107.22315369203727,13.438063604695891,35.89194843705885,84.0384783601683,746.249999996772,0.9949999999956961,0.1126143763625217,0.01827571766671813,0.018590450677592185,0.8966808489762743,13.0,19500.0,8.06865861411316,1158.3995157354132,1178.3487496878722,1.017221376288123,119712.99307712924,82.02522706713404,82.02522706713404,122.25333137126685,122.25333137126685,4.0,4633.598062941653,30.563332842816713,20.50630676678351,40.44684461972529,40.44684461972529,2.4999999999999996e+16,0.8873856236374783,0.009295225338796093,0.8780903982986822,7.085011656202717,30720.127901788797,43.0,0,1,1,mechanical,119.71299307712924,79.80866205141949
45,62,6.0,0.9397676767676768,1.0446602387511479,0.10489256198347109,16.647235752911214,4.423234401835689,16.647235752911214,188.12261658848334,35.34606698245493,1901.3023188867046,1970.869330709701,3284.7822178495016,106.5117346139296,13.328961578027455,35.34606698246453,82.59400784672539,746.249999997963,0.994999999997284,0.11067873748335122,0.01793425187134399,0.018590450677592185,0.8986164878554448,13.0,19500.0,8.06865861411316,1140.7813913320226,1182.5215984258205,1.0365891374201506,121568.15113896271,82.38345775468092,82.38345775468092,126.60916807210533,126.60916807210533,4.0,4563.1255653280905,31.652292018026333,20.59586443867023,39.74499258280493,39.74499258280493,2.5e+16,0.8893212625166488,0.009295225338796093,0.8800260371778527,7.100629665518948,31264.236655949957,43.0,0,1,1,mechanical,121.56815113896272,81.04543409264181
45,63,6.0,0.954909090909091,1.0598016528925622,0.10489256198347109,17.18799342677647,4.349990805466951,17.18799342677647,180.7884342276955,34.813424218262696,1872.6509013697419,1977.7105922861858,3296.1843204769766,105.81630699135093,13.221910019393528,34.81342421826644,81.1800934308465,746.2499999991796,0.9949999999989063,0.10878404479857384,0.017602891117663083,0.018590450677592164,0.9005111805402222,13.0,19500.0,8.068658614113168,1123.5905408218453,1186.6263553717115,1.0561021228460672,123423.30920079618,82.73486644597187,82.73486644597187,131.06973372857215,131.06973372857215,4.0,4494.362163287381,32.76743343214304,20.683716611492965,39.062837705137824,39.062837705137824,2.5000000000000004e+16,0.8912159552014262,0.009295225338796082,0.88192072986263,7.115917293971082,31808.96082062347,43.0,0,1,1,mechanical,123.42330920079618,82.28220613386412
45,64,6.0,0.970050505050505,1.0749430670339761,0.10489256198347109,17.737394090337713,4.278496907916437,17.737394090337713,173.9443479621005,34.293737074353146,1844.696380367409,1984.4388058804896,3307.398009800816,105.13630038290113,13.116836322700502,34.29373707435896,79.79680626239814,746.2499999986941,0.9949999999982587,0.10693039365164192,0.01728132758376347,0.018590450677592185,0.9023648316871542,13.0,19500.0,8.06865861411316,1106.8178282204453,1190.6632835282937,1.0757536183191556,125278.46726262962,83.07938691491414,83.07938691491414,135.63475482567307,135.63475482567307,4.0,4427.271312881781,33.90868870641827,20.769846728728535,38.39984792963187,38.39984792963187,2.4999999999999996e+16,0.8930696063483581,0.009295225338796093,0.883774381009562,7.1308737722653275,32354.231041749426,43.0,0,1,1,mechanical,125.27846726262962,83.51897817508642
45,65,6.0,0.9851919191919192,1.0900844811753903,0.10489256198347109,18.295437743594967,4.248125107098068,18.295437743594967,161.4145647868463,34.10310525855118,1987.312267867455,1987.3122678680518,3312.18711311342,104.47117164917302,13.013671449743466,36.01615217440491,79.92013036227088,480.8103713680618,0.6410804951574158,0.16621964733179972,0.017160416010079935,0.01716041601008509,0.8423605606732428,12.0,18000.0,8.741046831955924,1192.3873607204725,1192.387360720831,1.0000000000003006,117354.1156841198,84.98654833218428,84.98654833218428,119.5488654647006,119.5488654647006,4.0,4769.54944288189,29.88721636617515,21.24663708304607,40.90178564344557,40.90178564344557,2.4999999999999996e+16,0.8337803526682003,0.008580208005042545,0.8252001446631577,7.213113110237464,30653.596075030033,43.0,1,1,1,packing,117.35411568411979,78.23607712274654
45,66,6.0,1.0003333333333333,1.1052258953168044,0.10489256198347109,18.86212438654822,4.242590565305406,18.86212438654822,146.57101437681385,34.11210765878495,1987.836870547744,1987.8368705493374,3313.0614509155625,103.82040331052873,12.912349713988341,35.497458693458384,80.96791341251736,532.9190995976289,0.7105587994635053,0.15193284210239555,0.017160416010071334,0.01716041601008509,0.856647365902647,12.0,18000.0,8.741046831955924,1192.7021223286463,1192.7021223296024,1.0000000000008016,119066.56927965835,87.92398571520408,87.92398571520408,123.6156277320119,123.6156277320119,4.0,4770.808489314585,30.903906933002975,21.98099642880102,40.22335653623276,40.22335653623276,2.4999999999999996e+16,0.8480671578976045,0.008580208005042545,0.8394869498925619,7.337994743826719,31633.812304123447,43.0,1,1,1,packing,119.06656927965835,79.37771285310556
45,67,6.0,1.0154747474747474,1.1203673094582185,0.10489256198347109,19.437454019197475,4.2369999111974606,19.437454019197475,133.30389713294,34.121206617762056,1988.3671000580168,1988.3671000585632,3313.945166764272,103.183502023981,12.81280858001864,34.99125515971401,82.01428390814972,596.1683841130142,0.7948911788173523,0.13756899240836373,0.017160416010080375,0.01716041601008509,0.8710112155966788,12.0,18000.0,8.741046831955924,1193.0202600348102,1193.0202600351379,1.0000000000002747,120779.02287519696,90.92757358316673,90.92757358316673,127.77031330451173,127.77031330451173,4.0,4772.081040139241,31.942578326127933,22.731893395791683,39.56398403745538,39.56398403745538,2.5e+16,0.8624310075916363,0.008580208005042545,0.8538507995865937,7.463549826689427,32632.272761573055,43.0,1,1,1,packing,120.77902287519696,80.51934858346463
