row_i,col_j,solenoid_length_m,ri,rf,th,a,v,v_bore,b0,scan,je_sc,je_max,je_coil,stress,length_sc,j_crit,margin,converged,f_sc,length_sc_km,pancake_length_m
44,56,2.0,1.428813559322034,1.748505623701582,0.3196920643795482,3.1911158682236525,12.827174246945894,12.827174246945894,20.536607746414667,0.9652869816935968,573.5671727846936,573.5671727846936,95.82810822366504,750.0000000000001,1777173.981149848,955.9452879744896,1.6666666666666667,True,0.1670739065459681,1777.173981149848,3554.347962299696
45,54,2.0,1.3813559322033897,1.716641204501633,0.3352852722982433,3.26321254426755,11.989223673258715,11.989223673258715,21.389715173803296,1.0274271736241394,561.7444266273325,561.7444266273325,93.45745109171862,749.9999999999999,1809669.5003502532,936.240711045554,1.6666666666666667,True,0.1663700548892483,1809.6695003502532,3619.3390007005064
45,55,2.0,1.4050847457627118,1.7357926017627758,0.330707856000064,3.26321254426755,12.40466117119048,12.40466117119048,21.063064514140617,0.9753758762305336,566.2075005674088,566.2075005674088,94.22193477941003,750.0000000000003,1810091.4076506773,943.679167612348,1.6666666666666667,True,0.1664088424914686,1810.0914076506772,3620.1828153013544
46,53,2.0,1.3576271186440678,1.7043512817441355,0.3467241631000679,3.335309220311448,11.580861753150618,11.580861753150618,21.940795197149892,1.0416669472857905,554.3876152758087,554.3876152758087,91.93284884542612,750.0,1843622.704613163,923.9793587930144,1.6666666666666667,True,0.1658277463497978,1843.6227046131623,3687.245409226325
46,54,2.0,1.3813559322033897,1.7233125397729163,0.3419566075695268,3.335309220311448,11.989223673258715,11.989223673258715,21.601467844643107,0.9877294483961674,558.8922936441461,558.8922936441461,92.67639476083932,749.9999999999999,1843553.981487184,931.4871560735768,1.6666666666666667,True,0.1658215649325942,1843.553981487184,3687.107962974368
47,53,2.0,1.3576271186440678,1.711070535170494,0.3534434165264262,3.4074058963553453,11.580861753150618,11.580861753150618,22.15237311258777,1.002437507196436,551.6190181482997,551.6190181482997,91.18911312933167,749.9999999999999,1877614.2684089777,919.365030247166,1.6666666666666667,True,0.1653117643322732,1877.6142684089775,3755.228536817955
47,54,2.0,1.3813559322033897,1.7299581481886617,0.3486022159852719,3.4074058963553453,11.989223673258715,11.989223673258715,21.810360033669827,0.9504290782624644,556.1097075410779,556.1097075410779,91.92201030966388,749.9999999999998,1877420.9218472084,926.8495125684632,1.6666666666666667,True,0.1652947414209163,1877.4209218472083,3754.8418436944166
48,52,2.0,1.3338983050847455,1.699071733654753,0.3651734285700072,3.479502572399243,11.179575410866168,11.179575410866168,22.716362255378325,1.01961234951963,544.3852672044748,544.3852672044748,89.75792109017692,750.0000000000001,1912327.7584290449,907.3087786741246,1.6666666666666667,True,0.1648794089360674,1912.327758429045,3824.65551685809
48,53,2.0,1.3576271186440678,1.7177635055718246,0.3601363869277567,3.479502572399243,11.580861753150618,11.580861753150618,22.361133318731483,0.9655240471284936,548.9169211132504,548.9169211132504,90.47029907001944,750.0000000000003,1911592.484714792,914.8615351887508,1.6666666666666667,True,0.1648160142094689,1911.592484714792,3823.184969429584
49,51,2.0,1.3101694915254236,1.687321323597364,0.3771518320719402,3.551599248443141,10.785364646405371,10.785364646405371,23.294046133779847,1.039390543163806,537.1887477100934,537.1887477100934,88.38084001029824,749.9999999999999,1947753.1643232205,895.3145795168223,1.6666666666666667,True,0.1645247417914923,1947.7531643232203,3895.5063286464406
49,52,2.0,1.3338983050847455,1.7058117835360178,0.3719134784512721,3.551599248443141,11.179575410866168,11.179575410866168,22.92504306113867,0.9829911083966738,541.7612646347587,541.7612646347587,89.07268994043862,750.0000000000001,1946432.3697545144,902.9354410579311,1.6666666666666667,True,0.1644131756087971,1946.4323697545144,3892.864739509029
50,51,2.0,1.3101694915254236,1.6941081234124704,0.3839386318870468,3.6236959244870386,10.785364646405371,10.785364646405371,23.502698367539747,1.0029691583150917,534.6405721117203,534.6405721117203,87.72734467622942,749.9999999999999,1981999.6084079044,891.0676201862005,1.6666666666666667,True,0.1640865831220486,1981.9996084079044,3963.9992168158087
51,50,2.0,1.2864406779661015,1.6826577013640598,0.396217023397958,3.695792600530937,10.398229459768237,10.398229459768237,24.094740033492425,1.0256227051065052,527.5527689896577,527.5527689896577,86.43258848582302,750.0000000000001,2018356.8339675895,879.2546149827629,1.6666666666666667,True,0.1638368587304628,2018.3568339675896,4036.7136679351793
51,51,2.0,1.3101694915254236,1.700867842766711,0.3906983512412874,3.695792600530937,10.785364646405371,10.785364646405371,23.70869281222891,0.9685633857209768,532.1507908856718,532.1507908856718,87.09456858773987,750.0,2016242.1857739768,886.917984809453,1.6666666666666667,True,0.1636652055760101,2016.2421857739769,4032.4843715479537
52,50,2.0,1.2864406779661015,1.6894632356773984,0.4030225577112967,3.767889276574834,10.398229459768237,10.398229459768237,24.30078801007149,0.9912773407137736,525.1341951456271,525.1341951456271,85.82853937603998,750.0000000000002,2052760.584047034,875.2236585760453,1.6666666666666667,True,0.1634411549837056,2052.7605840470337,4105.521168094067
53,49,2.0,1.2627118644067796,1.6783166399815823,0.4156047755748029,3.839985952618732,10.018169850954752,10.018169850954752,24.90799074092874,1.016775746167346,518.1465685718824,518.1465685718824,84.61006814884206,749.9999999999999,2090151.6600934097,863.5776142864707,1.6666666666666667,True,0.1632936958012568,2090.1516600934096,4180.303320186819
53,50,2.0,1.2864406779661015,1.6962414655500282,0.4098007875839264,3.839985952618732,10.398229459768237,10.398229459768237,24.50428719105567,0.9587564776149669,522.7693496577772,522.7693496577772,85.24297683148399,749.9999999999999,2087165.4252274304,871.2822494296287,1.6666666666666667,True,0.163060395348899,2087.16542522743,4174.33085045486
54,48,2.0,1.2389830508474575,1.6674332300150612,0.4284501791676036,3.91208262866263,9.645185819964926,9.645185819964926,25.531012795416867,1.045282692293776,511.1860794380459,511.186079438046,83.43787389209534,750.0000000000001,2128486.867147888,851.97679906341,1.666666666666667,True,0.1632240728930251,2128.486867147888,4256.973734295776
