candidate_rank,source_file,pareto_rank,row_i,col_j,schema,solenoid_length_m,n_pc,n_par,ri,rf,th,v,valid,b0,v_bore,scan,je_coil,je_tape,je_max,j_crit,je_mech,b0_mech,je_closed,stress,sigma_struct,sigma_tape,util,f_struct,f_struct_tape,f_filler,f_tape_min,f_tape_built,fill,n_tp_min,n_tp,n_bund,n_tape,n_tot,n_par_min,pitch,pitch_turn,i0,i_tape,i_max,i_margin,length_tape,em_tot,em_dump,l_self,l_dump,r_ee,u_ee,tau_ee,miits,j_cu_max,j_cu,gamma_op,f_cu_req,f_cu_have,f_cu_add,t_cu_add,m_cu,n_eval,binding_code,feasible,converged,binding,length_tape_km,pancake_length_m,piece_length_m,scan_error_yrs,abs_scan_error_yrs,target_scan_yrs,scan_margin_yrs,search_pool,pick_rule
5,thickness_grids_L5000mm.csv,88,63,52,2,5.0,1250,10,2.857046979865771,3.003046979865771,0.146,128.21966579522146,1,2.5793554626072206,128.21966579522146,1.802938892530302,21.65886399320076,3162.194143007309,3240.8738568953872,5401.456428158979,58.61684301989182,6.9806834879064406,21.65886400537776,102.3971248750554,749.9999964898947,29899.96046351616,0.9999999953198596,0.1365295004723844,0.0034246575342465,0.1331048429381378,0.0066830320924458,0.0068493150684931,0.8668951570618622,10.0,10.0,1.0,12500.0,1250.0,10.0,14.59999999999999,145.99999999999991,12648.776572029235,1264.8776572029235,1296.349542758155,1.02488136728166,230125.3516654817,502.5880875059962,502.5880875059962,6.282682946350907,6.282682946350907,0.0790590294883808,1000.0,79.46825286129096,6357.124426626824,25.083501989992495,25.083501989992495,2.5e+16,0.8634704995276156,0.0034246575342465,0.860045841993369,125.56669293103178,103975.93308590387,33.0,0,1,1,mechanical,230.12535166548167,184.10028133238532,18.410028133238537,-0.19706110746969796,0.19706110746969796,2,0.2,pareto,closest
0,thickness_grids_L5000mm.csv,67,57,43,2,5.0,1250,10,2.3798657718120797,2.5068657718120795,0.127,88.96615118910375,1,2.868944771716474,88.96615118910375,3.9832402466854577,25.135858625543875,3192.2540454440664,3192.254045963861,5320.423409939768,67.52026969117617,7.70659668329491,25.323589533771543,103.93944102669134,706.9063090892477,26400.618020779555,0.9425417454523304,0.1470342528992323,0.0039370078740157,0.1430972450252166,0.0078740157467493,0.0078740157480315,0.8569027549747834,10.0,10.0,1.0,12500.0,1250.0,10.0,12.699999999999978,126.99999999999976,12769.016181776266,1276.9016181776265,1276.9016183855445,1.00000000016283,191901.4989689396,367.598032849579,367.598032849579,4.5090837276306175,4.5090837276306175,0.078314569091641,1000.0,57.576563083099394,4693.865229845398,29.46877844858449,29.46877844858449,2.4999999999999996e+16,0.8529657471007677,0.0039370078740157,0.8490287392267519,107.82664988179732,74504.35862231179,33.0,0,1,1,mechanical,191.9014989689396,153.52119917515168,15.352119917515168,-0.01675975331454227,0.01675975331454227,4,0.2,pareto,closest
1,thickness_grids_L5000mm.csv,68,56,44,2,5.0,1250,10,2.4328859060402683,2.5568859060402684,0.124,92.97439521548212,1,2.7773561307051433,92.97439521548212,3.915649140775186,25.18023248081862,3122.3488276215116,3207.4576648511234,5345.762774751873,67.79490667303203,7.477714902845373,25.180232486855935,103.4633651947117,749.9999985166519,25658.914568288525,0.9999999980222024,0.1379511538657883,0.0040322580645161,0.1339188958012722,0.0078505268383604,0.0080645161290322,0.8660811041987277,10.0,10.0,1.0,12500.0,1250.0,10.0,12.400000000000013,124.00000000000011,12489.395310486048,1248.9395310486047,1282.9830659404497,1.0272579528836452,195947.88084902056,365.95332667098825,365.95332667098825,4.692160629310766,4.692160629310766,0.0800679276410126,1000.0,58.602248959761134,4570.5357619814085,29.209751389074224,29.209751389074224,2.5e+16,0.8620488461342116,0.0040322580645161,0.8580165880696955,106.39405692064234,75069.25952137276,33.0,0,1,1,mechanical,195.94788084902055,156.75830467921645,15.675830467921644,-0.08435085922481411,0.08435085922481411,4,0.2,pareto,closest
2,thickness_grids_L5000mm.csv,66,56,43,2,5.0,1250,10,2.3798657718120797,2.50386577181208,0.124,88.96615118910375,1,2.8424986809964174,88.96615118910375,4.133559239471759,25.49905730324349,3161.883105602195,3196.627848197599,5327.713080329332,68.36656201441862,7.621139089150784,25.49905732317923,104.33308077403952,749.9999951985218,25874.604031961822,0.9999999935980292,0.1391107752559691,0.0040322580645161,0.135078517191453,0.0079768614033757,0.0080645161290322,0.864921482808547,10.0,10.0,1.0,12500.0,1250.0,10.0,12.400000000000013,124.00000000000011,12647.532422408778,1264.753242240878,1278.65113927904,1.0109886233725227,191783.68924443,360.4060762319918,360.4060762319918,4.506200351956493,4.506200351956493,0.0790668065992232,1000.0,56.992315053239594,4558.247534377246,29.619440655474747,29.619440655474747,2.4999999999999996e+16,0.8608892247440308,0.0040322580645161,0.8568569666795147,106.25026386825992,73375.086605977,33.0,0,1,1,mechanical,191.78368924443,153.426951395544,15.3426951395544,0.13355923947175885,0.13355923947175885,4,0.2,pareto,closest
0,thickness_grids_L5000mm.csv,58,53,40,2,5.0,1250,10,2.220805369127518,2.3348053691275172,0.114,77.47130550475438,1,2.900061642983074,77.47130550475438,6.050288683340937,27.38594169690832,3121.997353447545,3187.124509367138,5311.874182278564,73.34350438461112,7.7667836359917475,27.38594170096875,104.566677280233,749.9999990912196,23841.202419893096,0.9999999987882928,0.1394222365425829,0.0043859649122807,0.1350362716303021,0.0085926802095178,0.0087719298245614,0.8649637283696978,10.0,10.0,1.0,12500.0,1250.0,10.0,11.399999999999988,113.99999999999989,12487.98941379018,1248.7989413790178,1274.8498037468553,1.0208607338656694,178898.41534895988,308.288562239477,308.288562239477,3.953687723675309,3.953687723675309,0.0800769416809182,1000.0,49.373610438689454,3849.904301639184,31.82273916407488,31.82273916407488,2.5e+16,0.8605777634574171,0.0043859649122807,0.8561917985451364,97.60586503414544,62902.72590711443,33.0,0,1,1,mechanical,178.89841534895987,143.11873227916792,14.311873227916792,0.050288683340936835,0.050288683340936835,6,0.2,pareto,closest
0,thickness_grids_L6000mm.csv,70,57,42,2,6.0,1500,10,2.326845637583893,2.4538456375838926,0.127,102.0554658742277,1,3.018805483068592,102.0554658742277,2.056268598505215,24.185704390117955,3071.584457544975,3167.7145650569055,5279.524275094843,66.95083665836941,8.356653564445947,24.185704398487584,97.8738623505844,749.9999977516013,24859.96103704839,0.9999999970021352,0.1304984835253293,0.0039370078740157,0.1265614756513136,0.0076350643005877,0.0078740157480315,0.8734385243486864,10.0,10.0,1.0,15000.0,1500.0,10.0,12.699999999999978,126.99999999999976,12286.3378301799,1228.63378301799,1267.0858260227624,1.0312965861237509,225284.76883721905,396.99557688922897,396.99557688922897,5.259818501778452,5.259818501778452,0.0813912179383201,1000.0,64.62390703828075,4877.621774748227,27.81559770956708,27.81559770956708,2.5e+16,0.8695015164746707,0.0039370078740157,0.8655645086006549,109.92669259228298,89160.78766017429,33.0,0,1,1,mechanical,225.28476883721905,150.18984589147934,15.018984589147934,0.05626859850521493,0.05626859850521493,2,0.2,pareto,closest
1,thickness_grids_L6000mm.csv,71,58,42,2,6.0,1500,10,2.326845637583893,2.4568456375838927,0.13,102.0554658742277,1,3.062490770246523,102.0554658742277,1.9414276471315732,23.97532112063641,3116.7917456827304,3160.638673789178,5267.731122981963,66.13787977177527,8.448130698462133,23.975321126796945,98.55748037778092,749.9999983407677,25624.944898223017,0.9999999977876904,0.1314099741277608,0.0038461538461538,0.1275638202816069,0.0075855937976906,0.0076923076923076,0.872436179718393,10.0,10.0,1.0,15000.0,1500.0,10.0,12.99999999999999,129.9999999999999,12467.166982730923,1246.7166982730923,1264.2554695156714,1.0140679685022853,225426.1405066306,409.08032806866674,409.08032806866674,5.26384434549501,5.26384434549501,0.0802106847036832,1000.0,65.62522642639026,5100.072759382416,27.602574755058185,27.602574755058185,2.5e+16,0.8685900258722392,0.0038461538461538,0.8647438720260854,112.416703363391,91228.4858703816,33.0,0,1,1,mechanical,225.4261405066306,150.28409367108705,15.028409367108706,-0.05857235286842677,0.05857235286842677,2,0.2,pareto,closest
2,thickness_grids_L6000mm.csv,69,58,41,2,6.0,1500,10,2.273825503355704,2.403825503355704,0.13,97.45752760048786,1,3.12275194987922,97.45752760048786,2.094144655376316,24.237957731362528,3150.934505077126,3150.9345062310913,5251.557510385152,66.73016784783607,8.597331675884709,24.34111851759137,98.94842287736796,723.6728288150551,25726.589948115645,0.9648971050867402,0.1367308802230236,0.0038461538461538,0.1328847263768697,0.0076923076894905,0.0076923076923076,0.8671152736231302,10.0,10.0,1.0,15000.0,1500.0,10.0,12.99999999999999,129.9999999999999,12603.738020308503,1260.3738020308506,1260.3738024924369,1.0000000003662295,220429.1105811219,399.7051467150192,399.7051467150192,5.032351883779145,5.032351883779145,0.0793415412466279,1000.0,63.42644476915834,5037.778954565077,28.076942839823054,28.076942839823054,2.4999999999999996e+16,0.8632691197769764,0.0038461538461538,0.8594229659308226,111.72498557100684,88659.75105575626,33.0,0,1,1,mechanical,220.4291105811219,146.9527403874146,14.69527403874146,0.09414465537631589,0.09414465537631589,2,0.2,pareto,closest
3,thickness_grids_L6000mm.csv,72,59,42,2,6.0,1500,10,2.326845637583893,2.459845637583893,0.133,102.0554658742277,1,3.099030329597785,102.0554658742277,1.851471611719712,23.719900182650044,3154.746724292456,3154.746725815943,5257.911209693239,65.35223779426352,8.538339768379341,23.79093594227734,98.8020716909744,731.2364469939372,26281.351069799188,0.9749819293252496,0.1351164484444709,0.0037593984962406,0.1313570499482303,0.0075187969888502,0.0075187969924812,0.8686429500517696,10.0,10.0,1.0,15000.0,1500.0,10.0,13.3,133.0,12618.986897169823,1261.8986897169823,1261.8986903263774,1.0000000004829193,225567.51217604213,419.4247548043799,419.4247548043799,5.2678703301873595,5.2678703301873595,0.0792456643428546,1000.0,66.47518667262396,5292.715485225137,27.42554201659728,27.42554201659728,2.4999999999999996e+16,0.8648835515555291,0.0037593984962406,0.8611241530592885,114.52951235688536,92993.76461013072,33.0,0,1,1,mechanical,225.56751217604213,150.37834145069476,15.037834145069477,-0.14852838828028792,0.14852838828028792,2,0.2,pareto,closest
4,thickness_grids_L6000mm.csv,73,58,43,2,6.0,1500,10,2.3798657718120797,2.5098657718120796,0.13,106.7593814269245,1,2.9951851480894662,106.7593814269245,1.825967621509014,23.651731327637417,3074.725072592861,3171.5549193317547,5285.9248655529245,65.56438396518102,8.302879242784027,23.65173132983871,97.60030332276176,749.9999993937978,25376.07886391804,0.9999999991917304,0.1301337378688655,0.0038461538461538,0.1262875840227116,0.0074574560205379,0.0076923076923076,0.8737124159772883,10.0,10.0,1.0,15000.0,1500.0,10.0,12.99999999999999,129.9999999999999,12298.900290371444,1229.8900290371444,1268.621967732702,1.0314921966851622,230423.17043213907,415.8966185459571,415.8966185459571,5.498988656187815,5.498988656187815,0.0813080825431912,1000.0,67.63151318033759,5115.071042599374,27.190077782407265,27.190077782407265,2.4999999999999996e+16,0.8698662621311345,0.0038461538461538,0.8660201082849807,112.5826140770474,93387.76637169208,33.0,0,1,1,mechanical,230.42317043213907,153.6154469547594,15.361544695475938,-0.17403237849098607,0.17403237849098607,2,0.2,pareto,closest
5,thickness_grids_L6000mm.csv,68,57,41,2,6.0,1500,10,2.273825503355704,2.400825503355704,0.127,97.45752760048786,1,3.0877278960026717,97.45752760048786,2.190788965663823,24.52630072635599,3114.8401922472053,3156.566655614118,5260.9444260235305,67.55141815170639,8.504356224313286,24.52630074041165,98.86815269432113,749.9999963096777,25112.51078435752,0.9999999950795704,0.1318242042410599,0.0039370078740157,0.1278871963670441,0.0077699296109381,0.0078740157480315,0.8721128036329558,10.0,10.0,1.0,15000.0,1500.0,10.0,12.699999999999978,126.99999999999976,12459.360768988823,1245.9360768988822,1262.6266622456474,1.0133960205954609,220287.73891171036,390.2896365636057,390.2896365636057,5.028349922709399,5.028349922709399,0.0802609394286893,1000.0,62.65002575975347,4862.759386343495,28.250385286214573,28.250385286214573,2.5000000000000004e+16,0.8681757957589401,0.0039370078740157,0.8642387878849244,109.7583260613852,87050.18952180147,33.0,0,1,1,mechanical,220.28773891171036,146.8584926078069,14.68584926078069,0.19078896566382308,0.19078896566382308,2,0.2,pareto,closest
0,thickness_grids_L6000mm.csv,55,52,37,2,6.0,1500,10,2.0617449664429524,2.172744966442953,0.111,80.12554729509964,1,3.122756070693439,80.12554729509964,4.022403686377317,27.401407179756255,3041.5561969529504,3150.9338448654876,5251.556408109146,75.3076552191639,8.582312432445828,27.401407179813766,99.29531199177516,749.9999999865345,22043.559262174127,0.999999999982046,0.1323937493247439,0.0045045045045044,0.1278892448202394,0.0086962813339948,0.0090090090090089,0.8721107551797607,10.0,10.0,1.0,15000.0,1500.0,10.0,11.10000000000002,111.0000000000002,12166.2247878118,1216.6224787811802,1260.373537946195,1.0359610807198345,199545.63697281445,304.9267022721549,304.9267022721549,4.120157138163291,4.120157138163291,0.0821947660380076,1000.0,50.12675790400197,3709.806803649201,31.58276828737667,31.58276828737667,2.5000000000000004e+16,0.8676062506752561,0.0045045045045044,0.8631017461707516,95.80429382495362,68874.09232979054,33.0,0,1,1,mechanical,199.54563697281444,133.03042464854298,13.303042464854297,0.022403686377317378,0.022403686377317378,4,0.2,pareto,closest
1,thickness_grids_L6000mm.csv,54,53,36,2,6.0,1500,10,2.0087248322147646,2.1227248322147645,0.114,76.05749541614534,1,3.2416056916065563,76.05749541614534,4.121232517485352,27.473550632403015,3131.98477209394,3131.984772419193,5219.974620698656,75.02650448110737,8.852381230275295,27.612826659006043,100.56837168698252,719.2969331850283,22929.588744631987,0.9590625775800378,0.1398148206216706,0.0043859649122807,0.1354288557093899,0.0087719298236504,0.0087719298245614,0.8645711442906101,10.0,10.0,1.0,15000.0,1500.0,10.0,11.399999999999988,113.99999999999989,12527.939088375762,1252.7939088375765,1252.7939089676777,1.000000000103849,194689.97871671736,307.02516398531026,307.02516398531026,3.912413072670083,3.912413072670083,0.0798215886065302,1000.0,49.01447266297586,3846.392553006546,31.939111822710803,31.939111822710807,2.5000000000000012e+16,0.8601851793783294,0.0043859649122807,0.8557992144660487,97.56111044912944,68423.99157450281,33.0,0,1,1,mechanical,194.68997871671735,129.79331914447823,12.979331914447824,0.12123251748535235,0.12123251748535235,4,0.2,pareto,closest
0,thickness_grids_L6000mm.csv,46,49,34,2,6.0,1500,10,1.9026845637583891,2.0056845637583893,0.103,68.23932349510804,1,3.2154054137388224,68.23932349510804,6.111520396976115,29.647856911528976,3053.7292618874903,3136.1406115520567,5226.901019253428,80.83732616482827,8.767067952270253,29.647856917221834,100.8843953125677,749.9999987853685,20782.185434388983,0.9999999983804913,0.1345125273012678,0.0048543689320388,0.129658158369229,0.0094536121251452,0.0097087378640776,0.870341841630771,10.0,10.0,1.0,15000.0,1500.0,10.0,10.30000000000002,103.0000000000002,12214.91704754996,1221.491704754996,1254.4562446208229,1.026987117257942,184177.5560778579,260.2348711620937,260.2348711620937,3.4883049380081155,3.4883049380081155,0.0818671134734048,1000.0,42.60935545432804,3178.747364124826,34.25567422608913,34.25567422608913,2.5000000000000004e+16,0.8654874726987322,0.0048543689320388,0.8606331037666933,88.64520968796958,58844.07193326027,33.0,0,1,1,mechanical,184.1775560778579,122.7850373852386,12.27850373852386,0.11152039697611471,0.11152039697611471,6,0.2,pareto,closest
1,thickness_grids_L6000mm.csv,47,50,34,2,6.0,1500,10,1.9026845637583891,2.007684563758389,0.105,68.23932349510804,1,3.253699431004527,68.23932349510804,5.828844837544871,29.43399350940556,3090.569318487583,3130.070550739481,5216.784251232469,80.0267902561629,8.846340264306678,29.43399352908259,101.45859552076956,749.9999957922879,21306.305059361603,0.9999999943897172,0.1352781281199746,0.0047619047619047,0.1305162233580698,0.0094036198329305,0.0095238095238095,0.8694837766419301,10.0,10.0,1.0,15000.0,1500.0,10.0,10.499999999999998,105.0,12362.277273950333,1236.2277273950333,1252.0282202957924,1.0127812154270748,184271.8038574656,266.7429790803591,266.7429790803591,3.4908085623057628,3.4908085623057628,0.0808912450222411,1000.0,43.15434335750377,3297.5506682709324,34.038682802612556,34.038682802612556,2.4999999999999996e+16,0.8647218718800254,0.0047619047619047,0.8599599671181206,90.29579654740265,59964.28108147571,33.0,0,1,1,mechanical,184.2718038574656,122.8478692383104,12.28478692383104,-0.17115516245512907,0.17115516245512907,6,0.2,pareto,closest
0,thickness_grids_L7000mm.csv,65,54,37,2,7.0,1750,10,2.0617449664429524,2.179744966442952,0.118,93.47980517761624,1,3.2606374744238895,93.47980517761624,2.024285999875775,25.71113720997445,3033.9141907769813,3128.97353904764,5214.955898412733,72.04039064861023,9.13602519805573,25.711137224981744,95.53262628430146,749.9999961254535,22545.69980309511,0.999999994833938,0.1273768357037719,0.0042372881355932,0.1231395475681786,0.0082171155777175,0.0084745762711864,0.8768604524318213,10.0,10.0,1.0,17500.0,1750.0,10.0,11.799999999999988,117.99999999999989,12135.656763107929,1213.5656763107927,1251.589415619056,1.0313322468247903,233188.0882350149,349.47345703313556,349.47345703313556,4.745889502919423,4.745889502919423,0.0824018031755787,1000.0,57.59448604306701,4241.089922370879,29.464192863491675,29.464192863491675,2.5e+16,0.8726231642962281,0.0042372881355932,0.8683858761606349,102.46953338695482,86056.38679484875,33.0,0,1,1,mechanical,233.1880882350149,133.25033613429423,13.325033613429422,0.024285999875774955,0.024285999875774955,2,0.2,pareto,closest
1,thickness_grids_L7000mm.csv,66,55,37,2,7.0,1750,10,2.0617449664429524,2.1827449664429524,0.121,93.47980517761624,1,3.3114634200885846,93.47980517761624,1.902839183221802,25.469358788815907,3081.792413446724,3120.9627730428097,5201.604621738016,71.09581504878113,9.243703102521948,25.46935881175011,96.25187789388916,749.9999940623154,23292.954450321173,0.9999999920830872,0.1283358382078758,0.0041322314049586,0.1242036068029171,0.0081607377725894,0.0082644628099173,0.8757963931970828,10.0,10.0,1.0,17500.0,1750.0,10.0,12.1,121.0,12327.1696537869,1232.71696537869,1248.385109217124,1.01271025245736,233353.0218493284,360.96553701090994,360.96553701090994,4.7508245216264315,4.7508245216264315,0.0811216222446326,1000.0,58.56421987346,4449.683413903781,29.219233628294884,29.219233628294884,2.4999999999999996e+16,0.8716641617921241,0.0041322314049586,0.8675319303871655,104.971363576847,88209.62809066768,33.0,0,1,1,mechanical,233.3530218493284,133.34458391390194,13.334458391390193,-0.0971608167781981,0.0971608167781981,2,0.2,pareto,closest
2,thickness_grids_L7000mm.csv,64,55,36,2,7.0,1750,10,2.0087248322147646,2.1297248322147646,0.121,88.73374465216958,1,3.3666587666338637,88.73374465216958,2.1189245725796035,25.721603622642935,3112.314038339795,3112.3140393635144,5187.190065605858,71.83837194391077,9.402807392333976,25.977282184708045,96.1489139792868,690.1534712316136,23268.0371829874,0.9202046283088182,0.1393152653535223,0.0041322314049586,0.1351830339485636,0.0082644628071989,0.0082644628099173,0.8648169660514363,10.0,10.0,1.0,17500.0,1750.0,10.0,12.1,121.0,12449.256153359182,1244.925615335918,1244.9256157454058,1.0000000003289256,227523.1536029017,348.4781315421761,348.4781315421761,4.496956837776611,4.496956837776611,0.0803260843604836,1000.0,55.98376758408112,4338.293523412546,29.885046855406316,29.885046855406316,2.4999999999999996e+16,0.8606847346464777,0.0041322314049586,0.856552503241519,103.6428528922238,84922.55856982662,33.0,0,1,1,mechanical,227.5231536029017,130.01323063022954,13.001323063022957,0.11892457257960354,0.11892457257960354,2,0.2,pareto,closest
3,thickness_grids_L7000mm.csv,67,56,37,2,7.0,1750,10,2.0617449664429524,2.1857449664429525,0.124,93.47980517761624,1,3.346936643640197,93.47980517761624,1.823442060503119,25.124180059307097,3115.398327354082,3115.3983293549,5192.330548924833,70.18525221294072,9.349781442423678,25.278291728795352,96.10662538999904,711.77021400993,23834.44309671978,0.94902695201324,0.1350247924095602,0.0040322580645161,0.1309925343450441,0.0080645161238529,0.0080645161290322,0.8690074656549559,10.0,10.0,1.0,17500.0,1750.0,10.0,12.400000000000013,124.00000000000011,12461.593309416332,1246.1593309416332,1246.1593317419602,1.000000000642235,233517.95546364185,369.26411683692635,369.26411683692635,4.755760281063665,4.755760281063665,0.0802465603852094,1000.0,59.264350499690906,4601.619247782572,29.046127378951695,29.046127378951695,2.5e+16,0.8649752075904398,0.0040322580645161,0.8609429495259237,106.75692574121464,89766.3621421204,33.0,0,1,1,mechanical,233.51795546364184,133.43883169350963,13.343883169350963,-0.17655793949688103,0.17655793949688103,2,0.2,pareto,closest
4,thickness_grids_L7000mm.csv,63,54,36,2,7.0,1750,10,2.0087248322147646,2.1267248322147645,0.118,88.73374465216958,1,3.338826023596515,88.73374465216958,2.190467116690315,26.152572108743673,3086.0035088317495,3116.668670802438,5194.4477846707305,72.79419795930562,9.293432458679932,26.152572111293107,96.8047235547745,749.9999993604467,22845.914758926752,0.9999999991472625,0.1290729648497647,0.0042372881355932,0.1248356767141714,0.0083911942112249,0.0084745762711864,0.8751643232858285,10.0,10.0,1.0,17500.0,1750.0,10.0,11.799999999999988,117.99999999999989,12344.014035327,1234.4014035327,1246.667468320975,1.0099368525936308,227358.21998858824,342.24029626376165,342.24029626376165,4.492088720237254,4.492088720237254,0.0810109253876516,1000.0,55.450406210542766,4224.619020534345,30.02843068734494,30.02843068734494,2.5000000000000004e+16,0.8709270351502353,0.0042372881355932,0.8666897470146421,102.26939014772766,83741.82875806754,33.0,0,1,1,mechanical,227.35821998858825,129.91898285062186,12.991898285062184,0.19046711669031513,0.19046711669031513,2,0.2,pareto,closest
0,thickness_grids_L7000mm.csv,52,49,33,2,7.0,1750,10,1.8496644295302016,1.9526644295302016,0.103,75.23740402852917,1,3.306752016488827,75.23740402852917,3.9459848461150897,29.073847548137515,2994.606297458163,3121.703456810081,5202.839094683469,80.83037001573258,9.193347684736835,29.07384755994714,97.03248355695652,749.9999973406366,19988.69161273304,0.999999996454182,0.1293766452013547,0.0048543689320388,0.1245222762693158,0.0093134559225067,0.0097087378640776,0.8754777237306841,10.0,10.0,1.0,17500.0,1750.0,10.0,10.3,103.0,11978.425189832653,1197.842518983265,1248.6813827240326,1.042442026339088,209043.9471777409,268.53156446040686,268.53156446040686,3.743052236304535,3.743052236304535,0.0834834282597352,1000.0,44.835871194209695,3216.585255997708,33.39428857253848,33.39428857253848,2.5e+16,0.8706233547986453,0.0048543689320388,0.8657689858666064,89.17420554426045,67185.12599500899,33.0,0,1,1,mechanical,209.04394717774088,119.4536841015662,11.94536841015662,-0.054015153884910294,0.054015153884910294,4,0.2,pareto,closest
1,thickness_grids_L7000mm.csv,51,51,32,2,7.0,1750,10,1.7966442953020136,1.9046442953020135,0.108,70.9859041382156,1,3.444062962469651,70.9859041382156,4.07083224043819,28.70623463521327,3100.2733406030356,3100.273341148885,5167.122235248142,79.77573072121484,9.571183506730474,29.279064845247945,97.11183091222338,640.4494560930181,20976.155477040265,0.853932608124024,0.1516307492938505,0.0046296296296296,0.1470011196642209,0.009259259257629,0.0092592592592592,0.8529988803357791,10.0,10.0,1.0,17500.0,1750.0,10.0,10.80000000000001,108.0000000000001,12401.093362412144,1240.1093362412144,1240.109336459554,1.000000000176065,203488.9682885033,270.7804859344752,270.7804859344752,3.521497664440192,3.521497664440192,0.080638051079513,1000.0,43.67042131223913,3357.9740867927553,33.83695791816985,33.83695791816985,2.5000000000000004e+16,0.8483692507061494,0.0046296296296296,0.8437396210765198,91.12387907626422,66821.7038677694,33.0,0,1,1,mechanical,203.4889682885033,116.27941045057332,11.627941045057332,0.07083224043818959,0.07083224043818959,4,0.2,pareto,closest
2,thickness_grids_L7000mm.csv,50,50,32,2,7.0,1750,10,1.7966442953020136,1.9016442953020136,0.105,70.9859041382156,1,3.433667118707678,70.9859041382156,4.120356338030855,29.43205981285993,3090.366280350291,3101.8845461902665,5169.807576983778,80.9685100550388,9.446124817443538,29.43205982861631,99.09923065112628,749.9999965597885,20810.83843673651,0.9999999954130514,0.1321323081409191,0.0047619047619047,0.1273704033790143,0.0094884446453715,0.0095238095238095,0.8726295966209856,10.0,10.0,1.0,17500.0,1750.0,10.0,10.499999999999998,105.0,12361.465121401166,1236.1465121401166,1240.7538184761067,1.0037271523162845,203324.03467418984,268.7049605532183,268.7049605532183,3.5169466797185005,3.5169466797185005,0.0808965596051166,1000.0,43.47461371516789,3321.586997826084,33.91307233688211,33.91307233688211,2.5e+16,0.8678676918590809,0.0047619047619047,0.8631057870971761,90.62610764520348,66404.81028814902,33.0,0,1,1,mechanical,203.32403467418985,116.18516267096562,11.61851626709656,0.12035633803085499,0.12035633803085499,4,0.2,pareto,closest
0,thickness_grids_L7000mm.csv,43,47,30,2,7.0,1750,10,1.6906040268456364,1.7876040268456364,0.097,62.85382483393815,1,3.449732562977225,62.85382483393815,6.066811672411093,31.602654875029813,3065.457522877891,3099.3954073427344,5165.659012237891,86.54227470040586,9.446918440513723,31.60265487511369,100.01192530232836,749.9999999830823,19402.313508651696,0.999999999977443,0.1333492337394457,0.0051546391752577,0.128194594564188,0.0101963933998741,0.0103092783505154,0.871805405435812,10.0,10.0,1.0,17500.0,1750.0,10.0,9.699999999999998,96.99999999999996,12261.830091511563,1226.1830091511565,1239.758162937094,1.0110710666227016,191224.4752098337,230.53475950713727,230.53475950713727,3.066590771378648,3.066590771378648,0.0815538946908312,1000.0,37.60201499884237,2826.7780512639974,36.46527079343588,36.46527079343588,2.500000000000001e+16,0.8666507662605543,0.0051546391752577,0.8614961270852965,83.56512432727374,57613.908470029535,33.0,0,1,1,mechanical,191.2244752098337,109.27112869133354,10.927112869133357,0.06681167241109343,0.06681167241109343,6,0.2,pareto,closest
1,thickness_grids_L7000mm.csv,44,48,30,2,7.0,1750,10,1.6906040268456364,1.7906040268456365,0.1,62.85382483393815,1,3.4817583947892565,62.85382483393815,5.8466581364853765,30.944464331720432,3094.4464331720455,3094.446434214923,5157.410723691539,85.16523326278812,9.582481786667648,31.352900247258027,99.01534869349231,674.537166092067,19803.06973869848,0.899382888122756,0.1467900564577309,0.0049999999999999,0.1417900564577309,0.0099999999966298,0.0099999999999999,0.8582099435422691,10.0,10.0,1.0,17500.0,1750.0,10.0,10.000000000000009,100.00000000000009,12377.785732688184,1237.7785732688185,1237.7785736859694,1.0000000003370155,191389.4088241472,235.249574836938,235.249574836938,3.0709512470831988,3.0709512470831988,0.0807898942182465,1000.0,38.0115765319274,2911.8688310376124,36.268288439359246,36.268288439359246,2.5e+16,0.8532099435422691,0.0049999999999999,0.8482099435422691,84.82099435422698,58525.05225636215,33.0,0,1,1,mechanical,191.3894088241472,109.36537647094126,10.936537647094124,-0.15334186351462353,0.15334186351462353,6,0.2,pareto,closest
0,thickness_grids_L8000mm.csv,61,53,33,2,8.0,2000,10,1.8496644295302016,1.9636644295302017,0.114,85.98560460403334,1,3.5059422640330467,85.98560460403334,2.0009507162085347,27.11158539829897,3090.720735406085,3090.7207364149426,5151.201227358238,75.96625121570467,9.82359706614579,27.182706085539397,95.52778361847749,733.0196839699865,21780.334665012884,0.9773595786266488,0.1303208982071331,0.0043859649122806,0.1259349332948524,0.0087719298216981,0.0087719298245613,0.8740650667051476,10.0,10.0,1.0,20000.0,2000.0,10.0,11.400000000000013,114.0000000000001,12362.88294162434,1236.288294162434,1236.2882945659771,1.000000000326415,239598.51858692215,318.02993850838425,318.02993850838425,4.161582289839699,4.161582289839699,0.0808872820944636,1000.0,51.44915470122518,3931.7669017111425,31.174240409373645,31.174240409373652,2.5000000000000004e+16,0.8696791017928669,0.0043859649122806,0.8652931368805862,98.64341760438693,85136.54369259003,33.0,0,1,1,mechanical,239.59851858692215,119.79925929346108,11.97992592934611,0.0009507162085347076,0.0009507162085347076,2,0.2,pareto,closest
