candidate_rank,source_file,pareto_rank,row_i,col_j,schema,solenoid_length_m,n_pc,n_par,ri,rf,th,v,valid,b0,v_bore,scan,je_coil,je_tape,je_max,j_crit,je_mech,b0_mech,je_closed,stress,sigma_struct,sigma_tape,util,f_struct,f_struct_tape,f_filler,f_tape_min,f_tape_built,fill,n_tp_min,n_tp,n_bund,n_tape,n_tot,n_par_min,pitch,pitch_turn,i0,i_tape,i_max,i_margin,length_tape,em_tot,em_dump,l_self,l_dump,r_ee,u_ee,tau_ee,miits,j_cu_max,j_cu,gamma_op,f_cu_req,f_cu_have,f_cu_add,t_cu_add,m_cu,n_eval,binding_code,feasible,converged,binding,length_tape_km,pancake_length_m,piece_length_m,scan_error_yrs,abs_scan_error_yrs,target_scan_yrs,scan_margin_yrs,search_pool,pick_rule
2,thickness_grids_L10000mm.csv,90,19,193,2,10.0,2500,10,1.4548040201005026,1.4898040201005025,0.035,66.49038653102193,1,3.691645342245295,66.49038653102193,3.83529273272328,87.49816578655162,3062.4358025293,3062.4358027932076,5104.059671322013,154.07997239435514,6.500806129016364,89.67374007258988,241.86151980736133,681.7584870278746,16930.306386515254,0.909011316037166,0.3547612892385929,0.0142857142857143,0.3404755749528786,0.0285714285689664,0.0285714285714286,0.6595244250471213,10.0,10.0,1.0,25000.0,2500.0,10.0,3.499999999999992,34.99999999999992,12249.7432101172,1224.97432101172,1224.9743211172831,1.000000000086176,231268.97466992287,204.00316699386997,204.00316699386997,2.7190233412193603,2.7190233412193603,1.0,12249.7432101172,2.7190233412193603,204.00316699386997,135.60588403522837,135.60588403522837,2.4999999999999996e+16,0.645238710761407,0.0142857142857143,0.6309529964756927,22.083354876649192,18718.620307715897,32.0,0,1,1,mechanical,231.26897466992287,92.50758986796914,9.250758986796916,-0.1647072672767198,0.1647072672767198,4,0.25,pareto,closest
3,thickness_grids_L10000mm.csv,87,19,190,2,10.0,2500,10,1.4322060301507538,1.4672060301507537,0.035,64.44079187712757,1,3.695447900690369,64.44079187712757,4.239715339219182,87.4817869403906,3061.862542913664,3061.86254338989,5103.10423898315,155.18430355224237,6.555370310085146,90.75332927188072,238.34221521370583,651.7020389636334,16683.95506495937,0.8689360519515112,0.3657226784079556,0.0142857142857143,0.3514369641222412,0.0285714285669847,0.0285714285714286,0.6485630358777588,10.0,10.0,1.0,25000.0,2500.0,10.0,3.499999999999992,34.99999999999992,12247.450171654657,1224.7450171654657,1224.7450173559562,1.000000000155535,227719.29070932156,197.1307831361282,197.1307831361282,2.62840981612798,2.62840981612798,1.0,12247.450171654657,2.62840981612798,197.1307831361282,137.92356113381155,137.92356113381155,2.5000000000000004e+16,0.6342773215920444,0.0142857142857143,0.6199916073063301,21.6997062557215,18118.200083229287,32.0,0,1,1,mechanical,227.71929070932157,91.08771628372862,9.108771628372862,0.23971533921918198,0.23971533921918198,4,0.25,pareto,closest
0,thickness_grids_L10000mm.csv,74,18,180,2,10.0,2500,10,1.3568793969849249,1.388879396984925,0.032,57.84054400682728,1,3.7080263536850935,57.84054400682728,5.996006811250594,95.6239979667327,3059.967934935449,3059.967936547167,5099.946560911945,166.53703290472566,6.4578319250997955,96.81390136404607,247.2711293000461,714.474637101091,15825.352275202964,0.9526328494681212,0.3460880435214941,0.0156249999999999,0.3304630435214941,0.0312499999835402,0.0312499999999999,0.6695369564785059,10.0,10.0,1.0,25000.0,2500.0,10.0,3.200000000000003,32.00000000000003,12239.871739741797,1223.9871739741798,1223.987174618867,1.000000000526711,215651.3913916312,175.1453068597445,175.1453068597445,2.338162906567192,2.338162906567192,1.0,12239.871739741797,2.338162906567192,175.1453068597445,146.23375061329966,146.23375061329966,2.4999999999999996e+16,0.6539119564785059,0.0156249999999999,0.6382869564785059,20.425182607312205,16172.960363896796,32.0,0,1,1,mechanical,215.6513913916312,86.26055655665249,8.62605565566525,-0.003993188749405796,0.003993188749405796,6,0.25,pareto,closest
1,thickness_grids_L10000mm.csv,75,18,181,2,10.0,2500,10,1.3644120603015075,1.3964120603015076,0.032,58.484525649364016,1,3.706817405244503,58.484525649364016,5.786286261835008,95.62968498464842,3060.149919508752,3060.1499206935146,5100.249867822525,166.11415821269944,6.438950970289418,96.41111809761726,248.56124424334945,726.3023170703839,15907.919631574376,0.9684030894271786,0.3422283509240988,0.0156249999999999,0.3266033509240988,0.0312499999879012,0.0312499999999999,0.6733966490759011,10.0,10.0,1.0,25000.0,2500.0,10.0,3.200000000000003,32.00000000000003,12240.599678035009,1224.059967803501,1224.059968277406,1.0000000003871583,216834.61937849832,177.2189869375616,177.2189869375616,2.3655648351916843,2.3655648351916843,1.0,12240.599678035009,2.3655648351916843,177.21898693756157,145.38432162437817,145.38432162437817,2.5000000000000004e+16,0.6577716490759011,0.0156249999999999,0.6421466490759011,20.548692770428858,16357.681662482542,32.0,0,1,1,mechanical,216.83461937849833,86.73384775139932,8.673384775139933,-0.21371373816499162,0.21371373816499162,6,0.25,pareto,closest
2,thickness_grids_L10000mm.csv,73,18,179,2,10.0,2500,10,1.3493467336683418,1.3813467336683418,0.032,57.20012750751128,1,3.709229955921343,57.20012750751128,6.214643760236668,95.61833681383128,3059.7867780426036,3059.786780714866,5099.644634524777,166.9635120796644,6.476854557275076,97.21947051580258,245.98039292651887,702.9315358134913,15742.74514729722,0.9372420477513218,0.3499350653571826,0.0156249999999999,0.3343100653571826,0.0312499999727078,0.0312499999999999,0.6656899346428173,10.0,10.0,1.0,25000.0,2500.0,10.0,3.200000000000003,32.00000000000003,12239.147112170414,1223.9147112170417,1223.9147122859465,1.0000000008733492,214468.1634047641,173.09057812568926,173.09057812568926,2.311006219310379,2.311006219310379,1.0,12239.147112170414,2.311006219310379,173.09057812568926,147.09043930568174,147.09043930568174,2.5000000000000004e+16,0.6500649346428173,0.0156249999999999,0.6344399346428173,20.302077908570173,15989.59826348906,32.0,0,1,1,mechanical,214.4681634047641,85.78726536190564,8.578726536190565,0.21464376023666798,0.21464376023666798,6,0.25,pareto,closest
0,thickness_grids_L3000mm.csv,231,183,191,2,3.0,750,10,1.4397386934673368,2.328738693467337,0.889,19.53612748556149,1,12.056505722466454,19.53612748556149,1.9992195982658625,17.247172893455073,2190.3909574687937,2190.5575759373837,3650.9292932289727,27.565082500185344,19.26916236978524,17.24717289369774,293.61517935777056,749.9999999624922,74578.2555568737,0.9999999999499896,0.3914869058299391,0.0039370078740157,0.3875498979559234,0.0078734168336454,0.0078740157480314,0.6124501020440766,70.0,70.0,7.0,52500.0,5250.0,10.0,12.7,127.0,8761.563829875176,876.1563829875176,876.2230303749535,1.000076067912909,621548.5958856946,2388.951259355159,2388.951259355159,62.24063664876544,62.24063664876544,1.0,8761.563829875176,62.24063664876544,2388.951259355159,28.3431417642346,28.3431417642346,2.5e+16,0.6085130941700608,0.0039370078740157,0.6045760862960451,76.78116295959772,172153.85000021022,32.0,0,1,1,mechanical,621.5485958856946,828.7314611809261,82.87314611809262,-0.0007804017341375147,0.0007804017341375147,2,0.25,pareto,closest
1,thickness_grids_L3000mm.csv,232,182,192,2,3.0,750,10,1.4472713567839195,2.3292713567839196,0.882,19.74108695095092,1,11.958395858855363,19.74108695095092,1.9950143386318848,17.266339447020826,2175.558770324624,2197.6773615594566,3662.7956025990943,27.680124747441624,19.170820205872825,17.2663394521745,291.82717203691794,749.9999992008142,73540.44735330333,0.999999998934419,0.3891028964638446,0.0039682539682539,0.3851346424955907,0.007856630708872,0.0079365079365079,0.6148653575044093,70.0,70.0,7.0,52500.0,5250.0,10.0,12.6,126.00000000000004,8702.235081298497,870.2235081298497,879.0709446237827,1.010166855309329,622878.8393579213,2369.939249649731,2369.939249649731,62.590091584277275,62.590091584277275,1.0,8702.235081298497,62.590091584277275,2369.939249649731,28.263907861201595,28.263907861201595,2.5000000000000004e+16,0.6108971035361553,0.0039682539682539,0.6069288495679014,76.47303504555559,171834.43103601958,32.0,0,1,1,mechanical,622.8788393579213,830.5051191438951,83.0505119143895,-0.00498566136811518,0.00498566136811518,2,0.25,pareto,closest
2,thickness_grids_L3000mm.csv,230,182,191,2,3.0,750,10,1.4397386934673368,2.3217386934673367,0.882,19.53612748556149,1,12.01378682396569,19.53612748556149,2.0278071088850416,17.304100607611005,2180.3166765589863,2193.6514310577677,3656.0857184296137,27.706564905688783,19.235947128908236,17.304100613510123,292.5458602056694,749.9999990888277,73721.55677182868,0.9999999987851036,0.3900611474147764,0.0039682539682539,0.3860928934465224,0.0078882635420646,0.0079365079365079,0.6139071065534776,70.0,70.0,7.0,52500.0,5250.0,10.0,12.599999999999998,125.99999999999996,8721.266706235945,872.1266706235945,877.4605724231071,1.006115971428438,620394.0605855004,2362.5101248819738,2362.5101248819738,62.12187254910497,62.12187254910497,1.0,8721.266706235945,62.12187254910497,2362.5101248819738,28.37022192350534,28.37022192350534,2.5e+16,0.6099388525852236,0.0039682539682539,0.6059705986169697,76.35229542573816,170880.48812617277,32.0,0,1,1,mechanical,620.3940605855005,827.1920807806672,82.71920807806673,0.027807108885041565,0.027807108885041565,2,0.25,pareto,closest
3,thickness_grids_L3000mm.csv,233,183,192,2,3.0,750,10,1.4472713567839195,2.3362713567839197,0.889,19.74108695095092,1,12.00105727854841,19.74108695095092,1.966797693508776,17.20971829306338,2185.6342232190495,2194.575207012889,3657.625345021482,27.538943580148025,19.20405864105751,17.2097183001473,292.8965347506312,749.9999989007705,74395.71982666034,0.9999999985343608,0.3905287135732158,0.0039370078740157,0.3865917056992001,0.0078419359874606,0.0078740157480314,0.6134082943007999,70.0,70.0,7.0,52500.0,5250.0,10.0,12.700000000000005,127.00000000000004,8742.5368928762,874.25368928762,877.8300828051557,1.0040907960256364,624033.3746581156,2396.480684311106,2396.480684311106,62.70887090594278,62.70887090594278,1.0,8742.5368928762,62.70887090594278,2396.480684311106,28.23712728775252,28.23712728775252,2.5e+16,0.6094712864267842,0.0039370078740157,0.6055342785527684,76.9028533762016,173114.23826105794,32.0,0,1,1,mechanical,624.0333746581156,832.0444995441541,83.20444995441541,-0.03320230649122391,0.03320230649122391,2,0.25,pareto,closest
4,thickness_grids_L3000mm.csv,234,184,192,2,3.0,750,10,1.4472713567839195,2.3442713567839197,0.897,19.74108695095092,1,12.02575979635801,19.74108695095092,1.950687157096718,17.112021586738038,2192.783337614861,2192.7833381366167,3654.638896894361,27.379668598123917,19.24152071664664,17.145544208550014,292.95946100406474,744.8128040832281,75081.3247201846,0.9930837387776374,0.3933330085062936,0.003901895206243,0.3894311133000506,0.0078037904106292,0.007803790412486,0.6105688866999494,70.0,70.0,7.0,52500.0,5250.0,10.0,12.814285714285717,128.14285714285717,8771.133350459442,877.1133350459443,877.1133352546467,1.0000000002379423,625352.8435726232,2417.4056286969794,2417.4056286969794,62.844618920386154,62.844618920386154,1.0,8771.133350459442,62.844618920386154,2417.4056286969794,28.206613886484313,28.206613886484313,2.5000000000000004e+16,0.6066669914937064,0.003901895206243,0.6027650962874633,77.24004162426496,174236.00262365048,32.0,0,1,1,mechanical,625.3528435726232,833.8037914301643,83.38037914301643,-0.049312842903282084,0.049312842903282084,2,0.25,pareto,closest
5,thickness_grids_L3000mm.csv,229,183,190,2,3.0,750,10,1.4322060301507538,2.321206030150754,0.889,19.33223756313827,1,12.078199407341248,19.33223756313827,2.0555374953390837,17.236142574108705,2188.990106911806,2188.99010728292,3648.3168454715337,27.591298582194018,19.334558457634703,17.28482417136476,292.682756825259,742.5437386027137,74341.4202336158,0.9900583181369516,0.394162312076076,0.0039370078740157,0.3902253042020602,0.0078740157466965,0.0078740157480314,0.6097746957979397,70.0,70.0,7.0,52500.0,5250.0,10.0,12.700000000000005,127.00000000000004,8755.960427647224,875.5960427647224,875.5960429131682,1.0000000001695368,619063.8171132737,2367.990774389664,2367.990774389664,61.77353028778312,61.77353028778312,1.0,8755.960427647224,61.77353028778312,2367.990774389664,28.45009961855175,28.45009961855175,2.4999999999999996e+16,0.605837687923924,0.0039370078740157,0.6019006800499083,76.44138636633836,170711.7559631505,32.0,0,1,1,mechanical,619.0638171132737,825.4184228176982,82.54184228176982,0.0555374953390837,0.0555374953390837,2,0.25,pareto,closest
6,thickness_grids_L3000mm.csv,228,182,190,2,3.0,750,10,1.4322060301507538,2.314206030150754,0.882,19.33223756313827,1,12.069537378564451,19.33223756313827,2.061444698255435,17.342061164367546,2185.099706710311,2189.6156832722977,3649.359472120496,27.733084055214363,19.301367435782932,17.342061167823907,293.26913264837435,749.9999994682471,73903.82142739034,0.9999999992909964,0.391025510475071,0.0039682539682539,0.3870572565068171,0.0079201392723176,0.0079365079365079,0.6129427434931829,70.0,70.0,7.0,52500.0,5250.0,10.0,12.6,126.00000000000004,8740.398826841243,874.0398826841243,875.8462733089191,1.0020667141861392,617909.2818130795,2355.0453884366952,2355.0453884366952,61.65478351412164,61.65478351412164,1.0,8740.398826841243,61.65478351412164,2355.0453884366952,28.47748380707437,28.47748380707437,2.4999999999999996e+16,0.6089744895249289,0.0039682539682539,0.605006235556675,76.23078568014107,169926.99018648828,32.0,0,1,1,mechanical,617.9092818130795,823.8790424174393,82.38790424174393,0.06144469825543508,0.06144469825543508,2,0.25,pareto,closest
7,thickness_grids_L3000mm.csv,235,183,193,2,3.0,750,10,1.4548040201005026,2.3438040201005026,0.889,19.947115959306576,1,11.945965062361134,19.947115959306576,1.9351854654770968,17.17245892888679,2180.9022839686218,2198.5830883039266,3664.305147173211,27.51288164513947,19.13924640954253,17.17245893182413,292.1824162688102,749.9999995424137,74214.33373227778,0.9999999993898848,0.3895765552627668,0.0039370078740157,0.385639547388751,0.0078106936327497,0.0078740157480314,0.6143604526112489,70.0,70.0,7.0,52500.0,5250.0,10.0,12.7,127.0,8723.609135874489,872.3609135874489,879.4332353215707,1.008107105240465,626518.1534305365,2403.974430008427,2403.974430008427,63.17822822442458,63.17822822442458,1.0,8723.609135874489,63.17822822442458,2403.974430008427,28.132043546064903,28.132043546064903,2.5e+16,0.6104234447372332,0.0039370078740157,0.6064864368632175,77.02377748162861,174075.07323046317,32.0,0,1,1,mechanical,626.5181534305365,835.357537907382,83.5357537907382,-0.0648145345229032,0.0648145345229032,2,0.25,pareto,closest
8,thickness_grids_L3000mm.csv,227,181,190,2,3.0,750,10,1.4322060301507538,2.3072060301507538,0.875,19.33223756313827,1,12.02634861735361,19.33223756313827,2.0912166549775004,17.39974846707882,2174.9685583848523,2192.740665498629,3654.567775831048,27.87660772481645,19.267738461976737,17.39974846975262,292.19135069488846,749.9999995889187,73047.83767372213,0.9999999994518918,0.3895884678067213,0.004,0.3855884678067213,0.0079351602042378,0.008,0.6144115321932787,70.0,70.0,7.0,52500.0,5250.0,10.0,12.5,125.0,8699.874233539409,869.9874233539409,877.0962661994516,1.0081712018526716,616754.7465128852,2328.763991465913,2328.763991465913,61.53603703935979,61.53603703935979,1.0,8699.874233539409,61.53603703935979,2328.763991465913,28.50494715353677,28.504947153536772,2.500000000000001e+16,0.6104115321932787,0.004,0.6064115321932787,75.80144152415984,168660.44599327052,32.0,0,1,1,mechanical,616.7547465128852,822.3396620171803,82.23396620171803,0.09121665497750042,0.09121665497750042,2,0.25,pareto,closest
9,thickness_grids_L3000mm.csv,236,184,193,2,3.0,750,10,1.4548040201005026,2.3518040201005026,0.897,19.947115959306576,1,11.994162010270196,19.947115959306576,1.9042673079041237,17.108627965255806,2192.348469262065,2195.07594956649,3658.4599159441505,27.35394363539452,19.176735402102455,17.108627968499068,293.394341042366,749.9999994943789,75192.77826142922,0.9999999993258386,0.3911924549868816,0.003901895206243,0.3872905597806386,0.0077940938529414,0.007803790412486,0.6127094402193614,70.0,70.0,7.0,52500.0,5250.0,10.0,12.814285714285711,128.14285714285714,8769.39387704826,876.939387704826,878.0303798265961,1.0012440906829667,627837.6223450442,2434.494790164412,2434.494790164412,63.313991192858865,63.313991192858865,1.0,8769.39387704826,63.313991192858865,2434.494790164412,28.10186586121752,28.10186586121752,2.5e+16,0.6088075450131184,0.003901895206243,0.6049056498068753,77.5143382681096,175545.52654310575,32.0,0,1,1,mechanical,627.8376223450441,837.1168297933922,83.71168297933922,-0.09573269209587632,0.09573269209587632,2,0.25,pareto,closest
10,thickness_grids_L3000mm.csv,237,185,193,2,3.0,750,10,1.4548040201005026,2.3588040201005027,0.904,19.947115959306576,1,11.995770578300007,19.947115959306576,1.90324610549939,16.996364793154065,2194.9591104301826,2194.9591110112447,3658.265185018741,27.216647638538397,19.209087646426696,17.053235119133085,292.4853307964282,741.1818578206672,75544.78258284889,0.988242477094223,0.3946201970680136,0.0038716814159292,0.3907485156520844,0.0077433628298085,0.0077433628318584,0.6092514843479155,70.0,70.0,7.0,52500.0,5250.0,10.0,12.914285714285716,129.14285714285717,8779.83644172073,877.983644172073,877.9836444044979,1.0000000002647258,628992.1576452386,2444.8748190481183,2444.8748190481183,63.43278392915211,63.43278392915211,1.0,8779.83644172073,63.43278392915211,2444.8748190481183,28.075539869082125,28.075539869082125,2.5e+16,0.6053798029319863,0.0038716814159292,0.6015081215160571,77.68047740721654,176242.8672976382,32.0,0,1,1,mechanical,628.9921576452385,838.6562101936514,83.86562101936514,-0.0967538945006099,0.0967538945006099,2,0.25,pareto,closest
11,thickness_grids_L3000mm.csv,226,182,189,2,3.0,750,10,1.424673366834171,2.306673366834171,0.882,19.129417183681277,1,12.108476858274727,19.129417183681277,2.1078711974884596,17.355607413965124,2186.8065341596057,2186.806535121093,3644.677558535155,27.759682387152235,19.367081990309696,17.38022261829084,293.1648604065731,746.2378208544121,73877.54482245643,0.9949837611392164,0.392857145823715,0.0039682539682539,0.388888891855461,0.0079365079330184,0.0079365079365079,0.611111108144539,70.0,70.0,7.0,52500.0,5250.0,10.0,12.6,126.00000000000004,8747.226136638425,874.7226136638425,874.7226140484372,1.0000000004396763,615424.5030406585,2340.8999771241697,2340.8999771241697,61.18882937274632,61.18882937274632,1.0,8747.226136638425,61.18882937274632,2340.8999771241697,28.58570646855689,28.58570646855689,2.5e+16,0.607142854176285,0.0039682539682539,0.603174600208031,75.99999962621193,168734.62772121813,32.0,0,1,1,mechanical,615.4245030406586,820.5660040542114,82.05660040542114,0.10787119748845964,0.10787119748845964,2,0.25,pareto,closest
12,thickness_grids_L3000mm.csv,225,181,189,2,3.0,750,10,1.424673366834171,2.299673366834171,0.875,19.129417183681277,1,12.082403458642474,19.129417183681277,2.1261250241972105,17.4382255165518,2179.778189568975,2188.686630079032,3647.81105013172,27.903515430749955,19.33347696580556,17.438225526904276,292.91930846167196,749.9999984147199,73229.82711541798,0.9999999978862932,0.3905590787744233,0.004,0.3865590787744233,0.007967438223864,0.008,0.6134409212255767,70.0,70.0,7.0,52500.0,5250.0,10.0,12.5,125.0,8719.1127582759,871.91127582759,875.4746520316129,1.00408685643002,614269.9677404643,2321.3639779017467,2321.3639779017467,61.07010241791602,61.07010241791602,1.0,8719.1127582759,61.07010241791602,2321.3639779017467,28.61347984556696,28.61347984556696,2.5e+16,0.6094409212255767,0.004,0.6054409212255767,75.6801151531971,167713.8422493873,32.0,0,1,1,mechanical,614.2699677404643,819.0266236539524,81.90266236539523,0.1261250241972105,0.1261250241972105,2,0.25,pareto,closest
13,thickness_grids_L3000mm.csv,238,184,194,2,3.0,750,10,1.4623366834170854,2.3593366834170855,0.897,20.15421451062845,1,11.939358434846978,20.15421451062845,1.8738336993684328,17.07190252891629,2187.6423669197015,2199.0647909325007,3665.107984887501,27.32829346375191,19.112239571644977,17.07190253061296,292.68474219529674,749.9999997344596,75010.91821405175,0.9999999996459462,0.3902463230652305,0.003901895206243,0.3863444278589875,0.0077632558164314,0.007803790412486,0.6136555721410124,70.0,70.0,7.0,52500.0,5250.0,10.0,12.814285714285711,128.14285714285714,8750.569467678804,875.0569467678804,879.6259163730003,1.0052213397333694,630322.4011174651,2442.0674394968073,2442.0674394968073,63.78447937722736,63.78447937722736,1.0,8750.569467678804,63.78447937722736,2442.0674394968073,27.998031294762676,27.998031294762676,2.5e+16,0.6097536769347695,0.003901895206243,0.6058517817285264,77.63557831578402,176514.16952675692,32.0,0,1,1,mechanical,630.3224011174651,840.4298681566202,84.04298681566202,-0.1261663006315672,0.1261663006315672,2,0.25,pareto,closest
14,thickness_grids_L3000mm.csv,239,185,194,2,3.0,750,10,1.4623366834170854,2.3663366834170856,0.904,20.15421451062845,1,11.9749217432717,20.15421451062845,1.8516729026685024,17.008099207958516,2196.4745262849287,2196.474528422057,3660.7908807034287,27.191286108596923,19.144615707379945,17.016803760943567,293.4359534967539,748.6380681906248,75790.31484601872,0.9981840909208332,0.3919597011757043,0.0038716814159292,0.3880880197597751,0.0077433628243242,0.0077433628318584,0.6119119802402249,70.0,70.0,7.0,52500.0,5250.0,10.0,12.914285714285716,129.14285714285717,8785.898105139715,878.5898105139715,878.5898113688229,1.0000000009729813,631476.9364176594,2466.411290526152,2466.411290526152,63.90328309534852,63.90328309534852,1.0,8785.898105139715,63.90328309534852,2466.411290526152,27.971993370908653,27.971993370908653,2.5e+16,0.6080402988242957,0.0038716814159292,0.6041686174083665,78.02406144816621,177716.70338996232,32.0,0,1,1,mechanical,631.4769364176594,841.9692485568792,84.19692485568793,-0.14832709733149763,0.14832709733149763,2,0.25,pareto,closest
15,thickness_grids_L3000mm.csv,240,184,195,2,3.0,750,10,1.4698693467336683,2.3668693467336683,0.897,20.36238260491654,1,11.88490512480161,20.36238260491654,1.8441506987523688,17.035366492580152,2182.9605348349137,2203.0439382065315,3671.7398970108857,27.302717920140545,19.048032355008303,17.03536649498756,291.97956793089276,749.9999996217613,74830.19212400308,0.9999999994956816,0.3893060907708578,0.003901895206243,0.3854041955646148,0.007732649447949,0.007803790412486,0.6145958044353851,70.0,70.0,7.0,52500.0,5250.0,10.0,12.814285714285711,128.14285714285714,8731.842139339655,873.1842139339655,881.2175752826126,1.0092000762501814,632807.179889886,2449.604518960443,2449.604518960443,64.25607873775172,64.25607873775172,1.0,8731.842139339655,64.25607873775172,2449.604518960443,27.895098076355975,27.895098076355975,2.5000000000000004e+16,0.6106939092291421,0.003901895206243,0.6067920140228991,77.75606236836292,177483.25732161303,32.0,0,1,1,mechanical,632.807179889886,843.7429065198481,84.37429065198481,-0.1558493012476312,0.1558493012476312,2,0.25,pareto,closest
16,thickness_grids_L3000mm.csv,224,180,189,2,3.0,750,10,1.424673366834171,2.292673366834171,0.868,19.129417183681277,1,12.03873657532389,19.129417183681277,2.157140772663818,17.496688019730982,2169.5893144466413,2191.843316357647,3653.072193929412,28.049125624681544,19.299425936092113,17.496688022479397,291.83293602117544,749.9999995794169,72374.5681332515,0.9999999994392228,0.3891105815797716,0.0040322580645161,0.3850783235152555,0.0079826362993895,0.0080645161290322,0.6149216764847445,70.0,70.0,7.0,52500.0,5250.0,10.0,12.4,124.0,8678.357257786567,867.8357257786568,876.7373265430588,1.010257241664504,613115.43244027,2295.242445810115,2295.242445810115,60.95137583574339,60.95137583574339,1.0,8678.357257786567,60.95137583574339,2295.242445810115,28.641334245038568,28.641334245038568,2.5e+16,0.6108894184202284,0.0040322580645161,0.6068571603557122,75.25028788410832,166454.1151205274,32.0,0,1,1,mechanical,613.11543244027,817.4872432536934,81.74872432536932,0.15714077266381787,0.15714077266381787,2,0.25,pareto,closest
17,thickness_grids_L3000mm.csv,223,181,188,2,3.0,750,10,1.4171407035175878,2.292140703517588,0.875,18.927666347190492,1,12.13882395829432,18.927666347190492,2.1619446491970815,17.476907802459756,2184.61347530747,2184.62273427009,3641.0378904501504,27.93050440507426,19.399511622521825,17.476907812016748,293.6519547036031,749.9999985423927,73412.9886759008,0.9999999980565236,0.391535940365745,0.0039999999999999,0.387535940365745,0.0079999660940537,0.0079999999999999,0.612464059634255,70.0,70.0,7.0,52500.0,5250.0,10.0,12.500000000000002,125.00000000000004,8738.453901229883,873.8453901229883,873.849093708036,1.000004238261241,611785.1889680433,2313.9281991662406,2313.9281991662406,60.605309773250575,60.605309773250575,1.0,8738.453901229883,60.605309773250575,2313.9281991662406,28.722991154095524,28.72299115409552,2.499999999999999e+16,0.608464059634255,0.0039999999999999,0.604464059634255,75.55800745428189,166767.6862672153,32.0,0,1,1,mechanical,611.7851889680433,815.7135852907244,81.57135852907244,0.1619446491970815,0.1619446491970815,2,0.25,pareto,closest
18,thickness_grids_L3000mm.csv,241,185,195,2,3.0,750,10,1.4698693467336683,2.3738693467336685,0.904,20.36238260491654,1,11.926541488080058,20.36238260491654,1.8185330198260217,16.98055926366333,2192.9179391930934,2199.9999618447055,3666.6666030745096,27.165997491455833,19.080431398996744,16.98055927086935,293.03124522274413,749.9999988671093,75685.78448038879,0.9999999984894792,0.390708327553832,0.0038716814159292,0.3868366461379028,0.0077184361628011,0.0077433628318584,0.6131633538620972,70.0,70.0,7.0,52500.0,5250.0,10.0,12.914285714285716,129.14285714285717,8771.671756772374,877.1671756772373,879.9999847378822,1.0032294973400684,633961.7151900803,2476.573702494721,2476.573702494721,64.37489140310872,64.37489140310872,1.0,8771.671756772374,64.37489140310872,2476.573702494721,27.869344078658145,27.869344078658145,2.4999999999999996e+16,0.609291672446168,0.0038716814159292,0.6054199910302388,78.185667413048,178783.1832158027,32.0,0,1,1,mechanical,633.9617151900803,845.2822869201071,84.52822869201071,-0.18146698017397833,0.18146698017397833,2,0.25,pareto,closest
19,thickness_grids_L3000mm.csv,242,186,195,2,3.0,750,10,1.4698693467336683,2.380869346733668,0.911,20.36238260491654,1,11.945109460284238,20.36238260491654,1.8072521453437416,16.894092435819257,2198.6454584330486,2198.645458927265,3664.409098212108,27.03089252587798,19.11241880896774,16.926168751091232,292.96127967641996,744.9713098790078,76253.63593863386,0.993295079838677,0.3932517612309129,0.0038419319429198,0.389409829287993,0.0076838638841125,0.0076838638858397,0.610590170712007,70.0,70.0,7.0,52500.0,5250.0,10.0,13.01428571428571,130.1428571428571,8794.581833732194,879.4581833732194,879.4581835709059,1.0000000002247822,635116.2504902745,2494.122119399168,2494.122119399168,64.49370412527861,64.49370412527861,1.0,8794.581833732194,64.49370412527861,2494.122119399168,27.84366126895132,27.843661268951315,2.499999999999999e+16,0.6067482387690871,0.0038419319429198,0.6029063068261673,78.46394935980547,179742.21418963195,32.0,0,1,1,mechanical,635.1162504902745,846.821667320366,84.6821667320366,-0.19274785465625843,0.19274785465625843,2,0.25,pareto,closest
20,thickness_grids_L3000mm.csv,222,180,188,2,3.0,750,10,1.4171407035175878,2.285140703517588,0.868,18.927666347190492,1,12.09509791341234,18.927666347190492,2.193377932133369,17.5356924176834,2174.4258597927414,2187.770817894786,3646.28469649131,28.076430456733505,19.365484256034076,17.535692419341157,292.565638455543,749.9999997473379,72556.27833697466,0.9999999996631171,0.3900875180721378,0.0040322580645161,0.3860552600076217,0.0080153242168927,0.0080645161290322,0.6139447399923783,70.0,70.0,7.0,52500.0,5250.0,10.0,12.400000000000002,124.0,8697.703439170966,869.7703439170966,875.1083271579145,1.0061372329812692,610630.653667849,2287.9071963043843,2287.9071963043843,60.48660493997656,60.48660493997656,1.0,8697.703439170966,60.48660493997656,2287.9071963043843,28.75116174414913,28.751161744149133,2.5000000000000004e+16,0.6099124819278622,0.0040322580645161,0.6058802238633461,75.12914775905492,165514.40974191527,32.0,0,1,1,mechanical,610.6306536678491,814.1742048904654,81.41742048904653,0.19337793213336907,0.19337793213336907,2,0.25,pareto,closest
