row_i,col_j,ri,th,rf,v,b0,scan,stress,j_crit,je_max,je_sc,margin,converged
4,57,1.4494915254237288,0.02220338983050847,1.4716949152542373,33.002834242196386,5.373439497319776,9.183220573580794,750.0000000000002,943.2945573263717,471.64727866318583,223.04464737285232,4.229173703278852,True
4,58,1.4747457627118645,0.02220338983050847,1.496949152542373,34.16285762768983,5.327232176577283,8.472042499601377,749.9999999999998,945.252465708707,472.6262328543535,222.10581587792552,4.255865439508525,True
4,59,1.5,0.02220338983050847,1.5222033898305085,35.34291735288517,5.282196754242155,7.826645251148387,750.0000000000002,947.1693098427907,473.5846549213953,221.21134494398018,4.281739302668464,True
5,0,0.01,0.027254237288135592,0.037254237288135594,0.0015707963267948964,12.373647832271718,83583008766714.47,22.35226873797952,722.6283760164168,361.3141880082084,361.30618725183393,2.000044287956624,True
5,1,0.03525423728813559,0.027254237288135592,0.06250847457627118,0.01952281881139167,12.372356794032735,18802854022.607353,78.78477558012519,722.658793382613,361.3293966913065,361.3214015245942,2.000044255151666,True
5,2,0.06050847457627119,0.027254237288135592,0.08776271186440679,0.05751118099789797,12.370167561600754,513450577.1171928,135.17409696178868,722.7103789830421,361.35518949152106,361.34720379647706,2.000044199567397,True
5,3,0.08576271186440677,0.027254237288135592,0.11301694915254237,0.11553588288631372,12.367081878240588,50240045.825559944,191.49572581936232,722.7831016845421,361.39155084227104,361.383578482847,2.0000441213154043,True
5,4,0.11101694915254237,0.027254237288135592,0.13827118644067796,0.19359692447663904,12.36310219735453,9001963.476153767,247.72527229140104,722.8769176557256,361.4384588278628,361.43050364264013,2.0000440205524574,True
5,5,0.13627118644067798,0.027254237288135592,0.16352542372881357,0.2916943057688739,12.358231676775636,2299270.6466499697,303.8385044969667,722.9917704528898,361.4958852264449,361.4879510214232,2.0000438974798427,True
5,6,0.16152542372881357,0.027254237288135592,0.18877966101694915,0.4098280267630182,12.352474171444683,741573.0323789759,359.81138871858934,723.1275911303437,361.56379556517186,361.55588610668383,2.000043752342539,True
5,7,0.18677966101694918,0.027254237288135592,0.21403389830508476,0.5479980874590721,12.345852015559585,282159.180718493,415.62132670850275,723.2838783941037,361.64193919705184,361.63478933077414,2.0000395419162573,True
