candidate_rank,source_file,pareto_rank,row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,b0,scan,je_tape,je_max,je_coil,stress,length_tape,j_crit,converged,f_tape_min,length_tape_km,pancake_length_m,scan_error_yrs,abs_scan_error_yrs,target_scan_yrs,scan_margin_yrs,search_pool,pick_rule
6,thickness_grids_L3000mm.csv,62,87,148,3.0,1.49,1.6276903743074635,0.1376903743074636,20.9239495507041,20.9239495507041,9.72688388450833,3.754056365798476,1055.3752980730976,1055.3752980730976,81.06829357424773,750.0000000000002,517965.1571571457,2638.438245182744,True,0.0768146589391111,517.9651571571457,690.620209542861,-0.2459436342015242,0.2459436342015242,4.0,0.25,pareto,closest
0,thickness_grids_L4000mm.csv,116,86,148,4.0,1.49,1.6245889824782669,0.1345889824782667,27.8985994009388,27.8985994009388,10.646329884579004,1.0026135824294538,1021.347064052064,1021.347064052064,79.7785239200353,750.0,685774.7937934689,2553.36766013016,True,0.078111081656733,685.7747937934688,685.7747937934688,0.0026135824294537535,0.0026135824294537535,1.0,0.25,pareto,closest
1,thickness_grids_L4000mm.csv,115,85,149,4.0,1.5,1.63152344488987,0.1315234448898698,28.274333882308134,28.274333882308134,10.485566658951118,1.0190583066586645,1027.1223445304622,1027.1223445304622,80.57051499533817,750.0000000000005,676661.4250507689,2567.8058613261555,True,0.0784429580608239,676.6614250507689,676.6614250507689,0.01905830665866448,0.01905830665866448,1.0,0.25,pareto,closest
2,thickness_grids_L4000mm.csv,117,86,149,4.0,1.5,1.634588982478267,0.1345889824782667,28.274333882308134,28.274333882308134,10.594188963383507,0.9779030383968528,1023.2123572158596,1023.2123572158596,79.580525809047,750.0000000000001,687210.4486831973,2558.030893039649,True,0.0777751805359192,687.2104486831972,687.2104486831972,-0.022096961603147225,0.022096961603147225,1.0,0.25,pareto,closest
3,thickness_grids_L4000mm.csv,118,87,148,4.0,1.49,1.6276903743074635,0.1376903743074636,27.8985994009388,27.8985994009388,10.755025011578708,0.9626924389177756,1017.4824931241488,1017.4824931241488,78.80727266574743,749.9999999999999,696361.1417847561,2543.7062328103716,True,0.0774531976700376,696.3611417847561,696.3611417847561,-0.03730756108222444,0.03730756108222444,1.0,0.25,pareto,closest
4,thickness_grids_L4000mm.csv,119,89,145,4.0,1.46,1.6040007206882572,0.1440007206882573,26.786475601568007,26.786475601568007,11.134230517791655,0.9598024257901452,1004.2477530754936,1004.2477530754936,77.50582625218718,750.0000000000001,713190.6224366426,2510.6193826887343,True,0.0771779931942359,713.1906224366427,713.1906224366427,-0.040197574209854814,0.040197574209854814,1.0,0.25,pareto,closest
5,thickness_grids_L4000mm.csv,114,85,148,4.0,1.49,1.62152344488987,0.1315234448898698,27.8985994009388,27.8985994009388,10.537236257933092,1.0447837022103372,1025.25835364723,1025.25835364723,80.77150450580146,750.0,675242.4277928484,2563.145884118075,True,0.0787816107213043,675.2424277928484,675.2424277928484,0.04478370221033723,0.04478370221033723,1.0,0.25,pareto,closest
6,thickness_grids_L4000mm.csv,120,92,141,4.0,1.42,1.5737351470654477,0.1537351470654475,25.338829706793835,25.338829706793835,11.688334873574949,0.951135015368701,985.5736723467352,985.5736723467352,75.56974817817785,750.0000000000001,739101.423492466,2463.9341808668382,True,0.076675899832267,739.101423492466,739.101423492466,-0.04886498463129896,0.04886498463129896,1.0,0.25,pareto,closest
7,thickness_grids_L4000mm.csv,121,106,125,4.0,1.26,1.4634291248141975,0.2034291248141975,19.950369987356623,19.950369987356623,14.268113805151774,0.9503972175920604,907.7681574419366,907.7681574419366,67.52370913656678,750.0,863116.0007636675,2269.4203936048416,True,0.0743843112175762,863.1160007636676,863.1160007636676,-0.04960278240793958,0.04960278240793958,1.0,0.25,pareto,closest
8,thickness_grids_L4000mm.csv,113,84,149,4.0,1.5,1.628493761542273,0.1284937615422728,28.274333882308134,28.274333882308134,10.376553656971506,1.0625615851918429,1031.0795249115324,1031.0795249115324,81.58291581022914,749.9999999999999,666166.8389727556,2577.698812278831,True,0.0791237861281641,666.1668389727556,666.1668389727556,0.06256158519184285,0.06256158519184285,1.0,0.25,pareto,closest
9,thickness_grids_L4000mm.csv,112,84,148,4.0,1.49,1.6184937615422728,0.1284937615422728,27.8985994009388,27.8985994009388,10.427748111998124,1.0893592655824798,1029.2170015773504,1029.2170015773504,81.78696095100798,750.0,664764.4339536842,2573.042503943376,True,0.0794652253369925,664.7644339536841,664.7644339536841,0.08935926558247975,0.08935926558247975,1.0,0.25,pareto,closest
10,thickness_grids_L4000mm.csv,111,83,149,4.0,1.5,1.625499932435476,0.1254999324354758,28.274333882308134,28.274333882308134,10.267154000638254,1.108578242218101,1035.0845435330627,1035.0845435330627,82.61850721416856,750.0,655727.080459891,2587.711358832657,True,0.0798181247419327,655.727080459891,655.727080459891,0.10857824221810097,0.10857824221810097,1.0,0.25,pareto,closest
11,thickness_grids_L4000mm.csv,110,83,148,4.0,1.49,1.615499932435476,0.1254999324354758,27.8985994009388,27.8985994009388,10.317869516424542,1.1365096676333823,1033.2236575798686,1033.2236575798686,82.82567437897701,750.0000000000001,654341.2041067535,2583.0591439496716,True,0.0801623866927132,654.3412041067535,654.3412041067535,0.13650966763338235,0.13650966763338235,1.0,0.25,pareto,closest
12,thickness_grids_L4000mm.csv,109,82,149,4.0,1.5,1.6225419575694788,0.1225419575694788,28.274333882308134,28.274333882308134,10.157371823500728,1.1572874747327528,1039.1380556283527,1039.1380556283527,83.67810466912265,750.0000000000001,645342.5411824526,2597.8451390708815,True,0.0805264557638817,645.3425411824526,645.3425411824526,0.15728747473275284,0.15728747473275284,1.0,0.25,pareto,closest
13,thickness_grids_L4000mm.csv,108,82,148,4.0,1.49,1.6125419575694788,0.1225419575694788,27.8985994009388,27.8985994009388,10.207604632137569,1.1864184680830836,1037.2789815752462,1037.2789815752462,83.88846251614972,750.0,643973.1317531278,2593.1974539381154,True,0.0808735778958462,643.9731317531277,643.9731317531277,0.1864184680830836,0.1864184680830836,1.0,0.25,pareto,closest
14,thickness_grids_L4000mm.csv,107,81,149,4.0,1.5,1.6196198369442818,0.1196198369442817,28.274333882308134,28.274333882308134,10.047211351580716,1.2088836475114737,1043.240726593402,1043.240726593402,84.76256228032098,750.0,635013.6144871445,2608.1018164835045,True,0.0812492841964717,635.0136144871445,635.0136144871445,0.2088836475114737,0.2088836475114737,1.0,0.25,pareto,closest
15,thickness_grids_L4000mm.csv,106,81,148,4.0,1.49,1.6096198369442818,0.1196198369442817,27.8985994009388,27.8985994009388,10.09695771346606,1.2392847627564474,1041.3836437738246,1041.3836437738246,84.97618183981488,750.0000000000001,633660.6120801807,2603.4591094345615,True,0.0815993052587934,633.6606120801806,633.6606120801806,0.2392847627564474,0.2392847627564474,1.0,0.25,pareto,closest
0,thickness_grids_L4000mm.csv,84,71,148,4.0,1.49,1.5823706139363092,0.0923706139363091,27.8985994009388,27.8985994009388,8.970484537404335,1.989159700034204,1085.29883872891,1085.29883872891,97.44586778162468,750.0000000000001,533679.0266239375,2713.247096822275,True,0.0897871298708401,533.6790266239375,533.6790266239375,-0.010840299965795941,0.010840299965795941,2.0,0.25,pareto,closest
1,thickness_grids_L4000mm.csv,83,71,147,4.0,1.48,1.5723706139363092,0.0923706139363091,27.52537819369233,27.52537819369233,9.015515635199089,2.0392383796199054,1083.4652649485886,1083.4652649485886,97.69901469575584,750.0,532481.9598138492,2708.6631623714716,True,0.0901727243654569,532.4819598138491,532.4819598138491,0.039238379619905395,0.039238379619905395,2.0,0.25,pareto,closest
