source_file,pareto_rank,solenoid_length_m,length_tape_km,scan,row_i,col_j,ri,rf,th,v,v_bore,b0,je_tape,je_max,je_coil,stress,length_tape,j_crit,converged,f_tape_min,pancake_length_m
thickness_grids_L5000mm.csv,38,5.0,252.085103876588,3.9382818643511217,40,149,1.5,1.5306833926399712,0.0306833926399711,35.34291735288517,35.34291735288517,6.2094998479730945,1818.6838464466791,1818.6838464466791,188.31799399165757,750.0,252085.103876588,3031.1397440777987,True,0.1035463059506416,201.6680831012704
thickness_grids_L5000mm.csv,39,5.0,257.60259683466273,3.822506665273504,41,147,1.48,1.5121354893923695,0.0321354893923697,34.40672274211541,34.40672274211541,6.397527522661294,1804.1418289246035,1804.1418289246035,184.6231312136342,750.0000000000001,257602.59683466275,3006.903048207673,True,0.1023329364985028,206.0820774677302
thickness_grids_L5000mm.csv,40,5.0,258.6728122854727,3.704250407077645,41,148,1.49,1.5221354893923698,0.0321354893923697,34.8732492511735,34.8732492511735,6.376023167622566,1805.7920526796936,1805.7920526796936,184.3276448828574,750.0,258672.81228547267,3009.6534211328226,True,0.1020757869707786,206.93824982837813
thickness_grids_L5000mm.csv,41,5.0,259.7454211410501,3.5904072671859817,41,149,1.5,1.5321354893923698,0.0321354893923697,35.34291735288517,35.34291735288517,6.354734216144106,1807.429010158552,1807.429010158552,184.0377862737162,750.0000000000002,259745.42114105012,3012.3816835975867,True,0.1018229680055716,207.7963369128401
thickness_grids_L5000mm.csv,42,5.0,265.30419492621763,3.491674812012235,42,147,1.48,1.5136234403855682,0.0336234403855682,34.40672274211541,34.40672274211541,6.543962142963029,1792.9918805209188,1792.9918805209188,180.51549793222676,750.0000000000001,265304.1949262176,2988.319800868198,True,0.1006783688723573,212.24335594097408
thickness_grids_L5000mm.csv,43,5.0,266.4018942813625,3.383653444291281,42,148,1.49,1.5236234403855682,0.0336234403855682,34.8732492511735,34.8732492511735,6.521965569320509,1794.657112155807,1794.657112155807,180.2266591492313,750.0000000000002,266401.8942813625,2991.095186926345,True,0.1004240074209699,213.12151542508997
thickness_grids_L5000mm.csv,44,5.0,267.5020607664583,3.279663246526212,42,149,1.5,1.5336234403855682,0.0336234403855682,35.34291735288517,35.34291735288517,6.500189329664649,1796.3090077102177,1796.3090077102174,179.94332157751836,750.0,267502.06076645834,2993.848346183696,True,0.1001739237542959,214.00164861316668
thickness_grids_L5000mm.csv,45,5.0,273.1017292333147,3.195475520896911,43,147,1.48,1.5151472456195667,0.0351472456195666,34.40672274211541,34.40672274211541,6.690604403443972,1781.9764339078586,1781.9764339078586,176.5827620195513,750.0,273101.7292333147,2969.9607231797645,True,0.0990937695131617,218.48138338665177
thickness_grids_L5000mm.csv,46,5.0,274.22707862269004,3.0966176217882677,43,148,1.49,1.5251472456195667,0.0351472456195666,34.8732492511735,34.8732492511735,6.668114913245501,1783.6561546763005,1783.6561546763007,176.300289282585,750.0,274227.07862269005,2972.7602577938346,True,0.0988420827749618,219.38166289815203
thickness_grids_L5000mm.csv,47,5.0,275.35497001380634,3.0014489278914773,43,149,1.5,1.5351472456195667,0.0351472456195666,35.34291735288517,35.34291735288517,6.645850694451295,1785.3224739422903,1785.3224739422906,176.0231966049457,750.0000000000003,275354.97001380636,2975.537456570484,True,0.0985946231978232,220.2839760110451
thickness_grids_L5000mm.csv,48,5.0,280.99519645531467,2.929695944129618,44,147,1.48,1.5167069050943651,0.0367069050943651,34.40672274211541,34.40672274211541,6.837440944370945,1771.094006591333,1771.094006591333,172.8143670560695,749.9999999999999,280995.1964553147,2951.8233443188883,True,0.0975749262393304,224.79615716425175
thickness_grids_L5000mm.csv,49,5.0,282.14835932738293,2.8390604239481068,44,148,1.49,1.5267069050943651,0.0367069050943651,34.8732492511735,34.8732492511735,6.814457884571161,1772.787712281923,1772.787712281923,172.53799584781692,749.9999999999999,282148.35932738293,2954.646187136538,True,0.0973258076262988,225.7186874619063
thickness_grids_L5000mm.csv,50,5.0,283.3041402337418,2.7518072640680793,44,149,1.5,1.5367069050943651,0.0367069050943651,35.34291735288517,35.34291735288517,6.791705040134628,1774.4679552589662,1774.4679552589662,172.26688858196437,750.0,283304.1402337418,2957.446592098277,True,0.097080867575782,226.64331218699343
thickness_grids_L5000mm.csv,51,5.0,288.98463345572276,2.690702525616129,45,147,1.48,1.5183024188099634,0.0383024188099635,34.40672274211541,34.40672274211541,6.984459512493608,1760.3430441405865,1760.3430441405865,169.20056003854822,750.0000000000002,288984.63345572277,2933.905073567644,True,0.0961179473522181,231.18770676457825
thickness_grids_L5000mm.csv,52,5.0,290.1657707186604,2.6074607054021306,45,148,1.49,1.5283024188099634,0.0383024188099635,34.8732492511735,34.8732492511735,6.960982271234659,1762.0502448164114,1762.0502448164114,168.930041533386,750.0000000000003,290165.7707186604,2936.7504080273525,True,0.0958712965367153,232.1326165749283
thickness_grids_L5000mm.csv,53,5.0,291.34960322404106,2.527325325439715,45,149,1.5,1.5383024188099634,0.0383024188099635,35.34291735288517,35.34291735288517,6.937740195426769,1763.7439256126704,1763.7439256126704,168.664675589982,750.0,291349.60322404106,2939.5732093544507,True,0.0956287775910514,233.07968257923284
