candidate_rank,source_file,pareto_rank,row_i,col_j,solenoid_length_m,ri,rf,th,v,v_bore,valid,b0,scan,je_coil,je_tape,je_max,j_crit,je_mech,b0_mech,je_closed,stress,sigma_struct,util,f_struct,f_tape_min,f_tape_built,fill,n_tp,n_tot,pitch,i0,i_max,i_margin,length_tape,em_tot,em_dump,l_self,l_dump,r_ee,u_ee,tau_ee,miits,j_cu_max,j_cu,gamma_op,f_cu_req,f_cu_have,f_cu_add,t_cu_add,m_cu,n_eval,binding_code,feasible,converged,binding,length_tape_km,pancake_length_m,scan_error_yrs,abs_scan_error_yrs,target_scan_yrs,scan_margin_yrs,search_pool,pick_rule
2,thickness_grids_L7000mm.csv,29,71,97,7.0,1.4697171717171718,1.7278561371288643,0.2581389654116927,47.50238874186823,47.50238874186823,1,4.946369984438579,3.650424511199403,16.76544237273879,1923.4728661191764,1923.4728661196136,3205.7881101993557,53.54163198424713,15.79658415666804,17.079072303176975,73.53736913377095,619.2653312087434,0.8256871082783246,0.1187493719214564,0.0087162354447771,0.008716235444779,0.8856087458009331,15.0,26250.0,17.20926436077952,1154.083719671506,1154.083719671768,1.000000000000227,263693.66143011977,367.9963184250779,367.9963184250779,552.5846800678811,552.5846800678811,4.0,4616.334878686024,138.14617001697027,91.99907960626948,19.024601899341317,19.024601899341317,2.5e+16,0.8812506280785436,0.0043581177223895,0.876892510356154,15.090675026706649,143327.47075052155,43.0,1,1,1,packing,263.6936614301198,150.6820922457827,0.15042451119940292,0.15042451119940292,3.5,0.25,pareto,closest
3,thickness_grids_L7000mm.csv,28,70,97,7.0,1.4697171717171718,1.7206917661463117,0.2509745944291399,47.50238874186823,47.50238874186823,1,4.923341704716477,3.719202697571317,17.157039920246277,1913.7693935948323,1925.506710986568,3209.1778516442805,54.41339518074165,15.614333185320143,17.157039920253258,74.56488234050282,746.2499999966568,0.9949999999955426,0.0999194403227294,0.008910402556559,0.0089650508455558,0.9045630851000483,15.0,26250.0,16.73163962860933,1148.2616361568994,1155.3040265919408,1.0061330886735984,263102.8386299023,362.8772571129465,362.8772571129465,550.4375277542256,550.4375277542256,4.0,4593.0465446275975,137.6093819385564,90.71931427823662,19.06167146460539,19.06167146460539,2.5e+16,0.9000805596772705,0.0044825254227779,0.8955980342544926,14.984823561237084,142008.19864365432,43.0,0,1,1,mechanical,263.1028386299023,150.344479217087,0.21920269757131683,0.21920269757131683,3.5,0.25,pareto,closest
0,thickness_grids_L8000mm.csv,51,81,97,8.0,1.4697171717171718,1.8050890725436184,0.3353719008264463,54.28844427642083,54.28844427642083,1,5.516277655601637,1.5121636820775604,14.145318929803269,1860.3696067782107,1874.595961196414,3124.3266019940233,45.59888470821326,17.78228614600564,14.145318929805995,72.17359030580172,746.2499999983701,0.9949999999978268,0.0967150288857077,0.0075457961195944,0.0076034992607195,0.907086720744652,17.0,34000.0,19.72775887214391,1116.2217640669262,1124.7575767178485,1.0076470580718857,349795.6461225891,508.071756855843,508.071756855843,815.5565443881021,815.5565443881021,4.0,4464.887056267705,203.88913609702553,127.01793921396074,15.65986303564157,15.65986303564157,2.5e+16,0.9032849711142924,0.0038017496303597,0.8994832214839326,17.744788102974233,223400.9090699903,43.0,0,1,1,mechanical,349.7956461225891,174.89782306129456,0.012163682077560356,0.012163682077560356,1.5,0.25,pareto,closest
1,thickness_grids_L8000mm.csv,52,82,97,8.0,1.4697171717171718,1.813371288644016,0.3436541169268443,54.28844427642083,54.28844427642083,1,5.548463634048266,1.4773802833884266,13.890091687064135,1871.9165461768343,1871.9165461771572,3119.8609102952623,44.94081600467237,17.95182414228419,14.08227661045578,71.64560936140077,645.55376979603,0.86073835972804,0.1109831786499179,0.0074202515680683,0.0074202515680696,0.8927269471341168,17.0,34000.0,20.214948054520256,1123.1499277061005,1123.1499277062942,1.0000000000001723,350680.3039973085,516.7556086153235,516.7556086153235,819.2939118249415,819.2939118249415,4.0,4492.599710824402,204.82347795623537,129.18890215383087,15.624104464041874,15.624104464041874,2.5000000000000004e+16,0.8890168213500821,0.0037101257840348,0.8853066955660472,17.89642886318662,225871.7847503771,43.0,1,1,1,packing,350.6803039973085,175.34015199865425,-0.02261971661157336,0.02261971661157336,1.5,0.25,pareto,closest
2,thickness_grids_L8000mm.csv,53,81,98,8.0,1.484858585858586,1.8202304866850323,0.3353719008264463,55.412794027387896,55.412794027387896,1,5.456899557371421,1.474768750926828,14.01167151828964,1842.7925140566967,1879.5611908885855,3132.6019848143096,45.43479999233195,17.69475823378992,14.011671518293664,71.32863564408078,746.2499999975419,0.9949999999967224,0.0955827613324163,0.0074547567731303,0.0076034992607195,0.9082189882979436,17.0,34000.0,19.72775887214391,1105.675508434018,1127.7367145331514,1.019952694918945,353030.2806919397,509.34629088628833,509.34629088628833,833.2738714956967,833.2738714956967,4.0,4422.702033736072,208.31846787392416,127.33657272157208,15.49248612170648,15.49248612170648,2.4999999999999996e+16,0.9044172386675836,0.0038017496303597,0.9006154890372239,17.76712520424432,225749.3672087845,43.0,0,1,1,mechanical,353.0302806919397,176.51514034596983,-0.02523124907317209,0.02523124907317209,1.5,0.25,pareto,closest
3,thickness_grids_L8000mm.csv,50,78,99,8.0,1.5,1.8111349862258952,0.3111349862258953,56.54866776461627,56.54866776461627,1,5.279018070876794,1.5736956409901277,14.614440185627672,1894.6098524393497,1894.6098524407776,3157.683087401296,47.322218936862605,17.093699501905107,14.785409592970025,71.53118680275055,659.0370921624516,0.8787161228832688,0.1085389390876928,0.0077136937543105,0.0077136937543163,0.8953179077894654,16.0,32000.0,19.445936639118464,1136.7659114636097,1136.7659114644664,1.0000000000007536,332871.59512868524,480.8199413951248,480.8199413951248,744.1669586613041,744.1669586613041,4.0,4547.063645854439,186.041739665326,120.2049853487812,16.393806556925195,16.393806556925195,2.5e+16,0.8914610609123071,0.0038568468771581,0.887604214035149,17.26029530674205,206812.11804402823,43.0,1,1,1,packing,332.8715951286852,166.4357975643426,0.07369564099012771,0.07369564099012771,1.5,0.25,pareto,closest
4,thickness_grids_L8000mm.csv,54,82,98,8.0,1.484858585858586,1.8285127027854304,0.3436541169268443,55.412794027387896,55.412794027387896,1,5.542538011091084,1.3857122167962046,13.893747385598992,1872.409211216735,1872.409211217409,3120.6820186956816,44.78010942850411,17.86382404689172,13.949918453654409,72.19876337130555,713.6625399509958,0.9515500532679944,0.1011665308596176,0.0074202515680669,0.0074202515680696,0.902543594924417,17.0,34000.0,20.214948054520256,1123.445526730041,1123.4455267304454,1.0000000000003602,353914.93856665917,528.2307911017302,528.2307911017302,837.0466643531151,837.0466643531151,4.0,4493.782106920164,209.2616660882788,132.05769777543256,15.457532304495247,15.457532304495247,2.4999999999999996e+16,0.8988334691403823,0.0037101257840348,0.8951233433563475,18.094871888337064,230472.3130975956,43.0,0,1,1,mechanical,353.91493856665915,176.95746928332957,-0.1142877832037954,0.1142877832037954,1.5,0.25,pareto,closest
5,thickness_grids_L8000mm.csv,49,77,99,8.0,1.5,1.8032592592592591,0.3032592592592593,56.54866776461627,56.54866776461627,1,5.230532600480403,1.6328627562384856,14.851022162837843,1876.54582514377,1898.7576290238385,3164.596048373064,48.03909102665658,16.919376252843616,14.85102216283843,71.67775479826072,746.2499999996639,0.994999999999552,0.0960505926945299,0.0078214417342316,0.0079140205178309,0.9079064175643856,16.0,32000.0,18.95370370370371,1125.927495086262,1139.254577414303,1.011836536887324,332079.8406973232,469.6738770620741,469.6738770620741,740.9784063841697,740.9784063841697,4.0,4503.709980345048,185.24460159604243,117.41846926551852,16.429041318923353,16.429041318923357,2.500000000000001e+16,0.90394940730547,0.0039570102589154,0.8999923970465545,17.058189229206462,203914.78911541152,43.0,0,1,1,mechanical,332.0798406973232,166.0399203486616,0.13286275623848565,0.13286275623848565,1.5,0.25,pareto,closest
6,thickness_grids_L8000mm.csv,55,82,99,8.0,1.5,1.8436541169268443,0.3436541169268443,56.54866776461627,56.54866776461627,1,5.505669718727272,1.330125799465018,13.8198388636884,1862.4488316753416,1875.480892693934,3125.8014878232234,44.62145074905106,17.776688470676074,13.819838863696036,71.94155979916343,746.2499999953109,0.994999999993748,0.0964041002339906,0.0073686908341879,0.0074202515680696,0.907306025550044,17.0,34000.0,20.214948054520256,1117.469299005205,1125.2885356163604,1.0069972719770612,357149.5731360098,533.8432368962389,533.8432368962389,855.0126500032053,855.0126500032053,4.0,4469.87719602082,213.75316250080132,133.46080922405972,15.294269116611876,15.294269116611876,2.5e+16,0.9035958997660094,0.0037101257840348,0.8998857739819746,18.19114417604737,233811.04213613013,43.0,0,1,1,mechanical,357.1495731360098,178.5747865680049,-0.16987420053498203,0.16987420053498203,1.5,0.25,pareto,closest
7,thickness_grids_L8000mm.csv,48,77,98,8.0,1.484858585858586,1.7881178451178452,0.3032592592592593,55.412794027387896,55.412794027387896,1,5.28619771386928,1.6746889569010155,14.989133842365485,1893.9973441556883,1893.997344156568,3156.662240260947,48.215190875066725,17.003986651794822,14.992799398269202,72.48473537351742,744.1948202085314,0.992259760278042,0.0974002148432132,0.0079140205178272,0.0079140205178309,0.9065567954157022,16.0,32000.0,18.95370370370371,1136.398406493413,1136.398406493941,1.0000000000004643,329035.4787496991,468.2724511417638,468.2724511417638,725.2159917460997,725.2159917460997,4.0,4545.593625973652,181.30399793652492,117.06811278544096,16.606622435392875,16.60662243539287,2.4999999999999996e+16,0.9025997851567868,0.0039570102589154,0.8986427748978713,17.032608890888362,201743.72849526996,43.0,0,1,1,mechanical,329.03547874969905,164.51773937484953,0.1746889569010155,0.1746889569010155,1.5,0.25,pareto,closest
8,thickness_grids_L8000mm.csv,56,83,99,8.0,1.5,1.8520379553106827,0.3520379553106826,56.54866776461627,56.54866776461627,1,5.534892269372533,1.3022568411113684,13.56747324366818,1873.045309581703,1873.0453095823968,3121.742182637328,43.985051295149205,17.94383641000308,13.7591390776234,71.35904108394362,643.4281695507475,0.8579042260676634,0.1109044404036082,0.0072435371286843,0.007243537128687,0.8927173281607353,17.0,34000.0,20.708115018275453,1123.8271857490215,1123.8271857494378,1.0000000000003704,358045.0857085785,542.3729256845373,542.3729256845373,858.8729611888115,858.8729611888115,4.0,4495.308742996086,214.71824029720287,135.59323142113433,15.259859412442893,15.259859412442893,2.5e+16,0.8890955595963917,0.0036217685643435,0.8854737910320483,18.33649311036006,236262.46349338823,43.0,1,1,1,packing,358.04508570857854,179.02254285428927,-0.1977431588886316,0.1977431588886316,1.5,0.25,pareto,closest
0,thickness_grids_L8000mm.csv,36,68,98,8.0,1.484858585858586,1.7218093051729415,0.2369507193143557,55.412794027387896,55.412794027387896,1,4.753301290923272,2.5616889442120105,17.199402122082837,1940.6717640973252,1940.671764098037,3234.452940163396,55.60221628212829,15.36646940143926,17.425701633182644,71.76352430764221,649.929770462522,0.8665730272833627,0.1104173521033999,0.0088626023422753,0.0088626023422785,0.8940139490677392,14.0,28000.0,16.92505137959683,1164.403058458395,1164.4030584588224,1.000000000000367,282073.2400910738,362.7041963227776,362.7041963227776,535.027248519819,535.027248519819,4.0,4657.61223383358,133.75681212995474,90.6760490806944,19.334237423302344,19.334237423302344,2.4999999999999996e+16,0.8895826478966,0.0044313011711392,0.8851513467254607,14.981232022047749,152211.05177678802,43.0,1,1,1,packing,282.0732400910738,141.0366200455369,0.061688944212010544,0.061688944212010544,2.5,0.25,pareto,closest
1,thickness_grids_L8000mm.csv,37,68,99,8.0,1.5,1.736950719314356,0.2369507193143557,56.54866776461627,56.54866776461627,1,4.7481984744573245,2.4044617896358305,17.20347132127784,1941.1309068003216,1941.1309068007577,3235.218178001263,55.38867616766468,15.287404662118004,17.25747585409497,72.3521545619022,720.7250754646743,0.9609667672862324,0.1003880078894916,0.0088626023422765,0.0088626023422785,0.9040432932816476,14.0,28000.0,16.925051379596848,1164.678544080193,1164.6785440804545,1.0000000000002245,284737.0567952449,370.9287075818266,370.9287075818266,546.900464464842,546.900464464842,4.0,4658.714176320772,136.7251161162105,92.73217689545665,19.123212531791776,19.123212531791776,2.5000000000000004e+16,0.8996119921105084,0.0044313011711392,0.895180690939369,15.150979188171828,155380.75395102668,43.0,0,1,1,mechanical,284.73705679524494,142.36852839762247,-0.09553821036416954,0.09553821036416954,2.5,0.25,pareto,closest
2,thickness_grids_L8000mm.csv,38,72,96,8.0,1.4545757575757576,1.7199807162534435,0.2654049586776859,53.17561851171512,53.17561851171512,1,5.034274686042488,2.3357075368003533,16.24100243789344,1915.7522581836904,1915.7522581848289,3192.920430308048,52.5022561767693,16.274289733134864,16.486962012501223,71.76802468341587,637.6747473694504,0.8502329964926006,0.112546443119278,0.008477611010769,0.0084776110107741,0.891692362386109,15.0,30000.0,17.693663911845725,1149.451354910214,1149.4513549108972,1.0000000000005942,299194.8988976321,394.4998103350939,394.4998103350939,597.1667265621868,597.1667265621868,4.0,4597.805419640857,149.2916816405467,98.62495258377348,18.300678736336742,18.300678736336742,2.5e+16,0.8874535568807219,0.004238805505387,0.8832147513753349,15.62730497281956,168378.0958290828,43.0,1,1,1,packing,299.1948988976321,149.59744944881604,-0.16429246319964674,0.16429246319964674,2.5,0.25,pareto,closest
3,thickness_grids_L8000mm.csv,35,67,98,8.0,1.484858585858586,1.7149498010407105,0.2300912151821243,55.412794027387896,55.412794027387896,1,4.699247752228711,2.681602471763395,17.505483608465468,1918.027617058371,1945.5475341479264,3242.5792235798776,56.539021169733694,15.177579442398107,17.505483608476013,71.89735583412596,746.2499999948813,0.994999999993175,0.0963448654400256,0.0089977157078982,0.0091268151995189,0.908218542159734,14.0,28000.0,16.43508679872317,1150.8165702350227,1167.328520488756,1.0143480296346108,281469.8465929794,352.91443956921574,352.91443956921574,532.9509130535838,532.9509130535838,4.0,4603.266280940091,133.23772826339595,88.22860989230392,19.371863157718437,19.371863157718437,2.5e+16,0.9036551345599744,0.0045634075997594,0.8990917269602149,14.776650572605044,149821.65841032055,43.0,0,1,1,mechanical,281.46984659297937,140.73492329648968,0.18160247176339483,0.18160247176339483,2.5,0.25,pareto,closest
4,thickness_grids_L8000mm.csv,34,68,97,8.0,1.4697171717171718,1.7066678910315276,0.2369507193143557,54.28844427642083,54.28844427642083,1,4.7583740543014015,2.7311714203735344,17.195358978369125,1940.2155613300629,1940.215561331485,3233.692602219142,55.818717848781105,15.446396849878484,17.596954700140564,71.17443754847505,591.0245528643393,0.7880327371524525,0.1204255173554728,0.008862602342272,0.0088626023422785,0.8840057838156664,14.0,28000.0,16.925051379596848,1164.1293367980377,1164.129336798891,1.0000000000007332,279409.42338690266,354.58896602321107,354.58896602321107,523.302422467828,523.302422467828,4.0,4656.51734719215,130.825605616957,88.64724150580277,19.54963373501876,19.54963373501876,2.4999999999999996e+16,0.8795744826445272,0.0044313011711392,0.8751431814733879,14.811843310940938,149077.35111131257,43.0,1,1,1,packing,279.4094233869027,139.70471169345134,0.23117142037353444,0.23117142037353444,2.5,0.25,pareto,closest
5,thickness_grids_L8000mm.csv,33,67,97,8.0,1.4697171717171718,1.699808386899296,0.2300912151821243,54.28844427642083,54.28844427642083,1,4.7518473785692015,2.7462074494767132,17.67843320956322,1936.977228430679,1940.802560402086,3234.6709340034768,56.76033656062764,15.256807732623036,17.678433209564155,72.75433636973084,746.2499999995542,0.9949999999994056,0.0974932480666992,0.0091088261991475,0.0091268151995189,0.9070701595330602,14.0,28000.0,16.43508679872317,1162.1863370584072,1164.4815362412514,1.0019748977506082,278806.02988880826,352.0180283693648,352.0180283693648,521.2467628995794,521.2467628995794,4.0,4648.745348233629,130.31169072489485,88.0045070923412,19.58814509885211,19.58814509885211,2.5e+16,0.9025067519333008,0.0045634075997594,0.8979433443335413,14.757776804457515,148215.1592527014,43.0,0,1,1,mechanical,278.80602988880827,139.4030149444041,0.24620744947671325,0.24620744947671325,2.5,0.25,pareto,closest
0,thickness_grids_L8000mm.csv,28,63,97,8.0,1.4697171717171718,1.6733865932047751,0.2036694214876034,54.28844427642083,54.28844427642083,1,4.482275632979245,3.4688780824566647,18.81733081222673,1965.3922463933704,1965.3922463941049,3275.6537439901745,60.80976398834824,14.484845172360462,19.140001131123675,71.81756358800607,625.8796142825184,0.8345061523766913,0.1147466093305094,0.0095743385813955,0.0095743385813991,0.8900405599601902,13.0,26000.0,15.66687857596949,1179.235347836022,1179.2353478364628,1.000000000000374,256733.14413107943,307.7656423158607,307.7656423158607,442.6384673615974,442.6384673615974,4.0,4716.941391344088,110.65961684039937,76.94141057896518,21.256434610203236,21.256434610203236,2.4999999999999996e+16,0.8852533906694906,0.0047871692906995,0.880466221378791,13.79415738058419,127614.49812665864,43.0,1,1,1,packing,256.7331441310795,128.36657206553974,-0.031121917543335265,0.031121917543335265,3.5,0.25,pareto,closest
1,thickness_grids_L8000mm.csv,27,62,97,8.0,1.4697171717171718,1.667035200489746,0.1973180287725742,54.28844427642083,54.28844427642083,1,4.43895056115097,3.6063015791735498,19.230037737940407,1945.863148550058,1969.4081241047895,3282.3468735079828,61.89944756802236,14.288510051901564,19.230037737946088,72.38490191105082,746.2499999975076,0.9949999999966768,0.0969981935159699,0.0097643741297561,0.0098825232145793,0.9079430680913196,13.0,26000.0,15.17830990558263,1167.5178891300347,1181.6448744628738,1.0121000161662324,256214.35342504585,300.5689074138217,300.5689074138217,441.0085007629793,441.0085007629793,4.0,4670.071556520139,110.25212519074482,75.14222685345543,21.295680252086516,21.295680252086516,2.5000000000000004e+16,0.90300180648403,0.0049412616072896,0.8980605448767404,13.631041264115565,125858.77249800492,43.0,0,1,1,mechanical,256.21435342504583,128.10717671252291,0.10630157917354977,0.10630157917354977,3.5,0.25,pareto,closest
2,thickness_grids_L8000mm.csv,26,62,96,8.0,1.4545757575757576,1.6518937863483318,0.1973180287725742,53.17561851171512,53.17561851171512,1,4.488032713546009,3.697788266622636,19.417774190421746,1964.8599622589677,1964.859962260217,3274.7666037670283,62.15051852915729,14.364857557170254,19.42389758743357,73.21003987407923,743.6259027874348,0.9915012037165798,0.0984500937899769,0.009882523214573,0.0098825232145793,0.9064911678173128,13.0,26000.0,15.17830990558263,1178.9159773553804,1178.91597735613,1.000000000000636,253740.80934260125,299.6031391417049,299.6031391417049,431.13238639327005,431.13238639327005,4.0,4715.663909421522,107.78309659831751,74.90078478542623,21.53821331095366,21.53821331095366,2.4999999999999996e+16,0.9015499062100232,0.0049412616072896,0.8966086446027334,13.609003871804685,124443.29739444773,43.0,0,1,1,mechanical,253.74080934260124,126.87040467130062,0.19778826662263604,0.19778826662263604,3.5,0.25,pareto,closest
3,thickness_grids_L8000mm.csv,29,63,98,8.0,1.484858585858586,1.6885280073461892,0.2036694214876034,55.412794027387896,55.412794027387896,1,4.477495044188859,3.2536236137154964,18.82156497251535,1965.834486894124,1965.834486895822,3276.390811493037,60.56779369844328,14.408578485277271,18.951508841481697,72.42511909771697,692.5412328714805,0.9233883104953072,0.1045787826920009,0.0095743385813908,0.0095743385813991,0.9002083865986986,13.0,26000.0,15.66687857596949,1179.5006921364743,1179.5006921374932,1.0000000000008638,259206.68821352403,314.8761013123078,314.8761013123078,452.6612256699171,452.6612256699171,4.0,4718.002768545897,113.16530641747929,78.71902532807695,21.019788909068566,21.019788909068566,2.5e+16,0.8954212173079991,0.0047871692906995,0.8906340480172995,13.95345548591121,130323.89842317931,43.0,0,1,1,mechanical,259.20668821352405,129.60334410676202,-0.24637638628450365,0.24637638628450365,3.5,0.25,pareto,closest
0,thickness_grids_L9000mm.csv,49,73,96,9.0,1.4545757575757576,1.7273483318028773,0.2727725742271197,59.82257082567951,59.82257082567951,1,5.0928189537597275,1.5059991856682866,15.760227399752171,1910.6479103267484,1910.6479103276124,3184.413183879354,51.38908031186732,16.60606002630864,15.837701365078946,70.5414742320128,706.2314199905136,0.9416418933206848,0.0998843611814387,0.0082486298572141,0.0082486298572178,0.90423995374717,15.0,33750.0,18.184838281807977,1146.3887461960492,1146.3887461965674,1.000000000000452,337375.4403421905,428.68223241702646,428.68223241702646,652.3815214391434,652.3815214391434,4.0,4585.554984784197,163.09538035978585,107.1705581042566,17.509114073874013,17.509114073874013,2.5e+16,0.9001156388185613,0.0041243149286089,0.8959913238899523,16.293457326841814,197919.7874614236,43.0,0,1,1,mechanical,337.3754403421905,149.94464015208467,0.005999185668286611,0.005999185668286611,1.5,0.25,pareto,closest
1,thickness_grids_L9000mm.csv,48,70,99,9.0,1.5,1.75097459442914,0.2509745944291399,63.61725123519331,63.61725123519331,1,4.804861674538898,1.5484649185946011,16.19963212816366,1936.0457634605427,1936.0457634612712,3226.7429391021187,53.29607093093214,15.807781719582234,16.50911236721772,69.29169443158109,611.1828573129818,0.8149104764173091,0.1133730987420306,0.0083673807891823,0.0083673807891854,0.890810591652562,14.0,31500.0,17.92675674493857,1161.6274580763256,1161.6274580767629,1.000000000000376,321716.99394026777,404.2083136973784,404.2083136973784,599.103006641432,599.103006641432,4.0,4646.509832305303,149.775751660358,101.0520784243446,18.27108122388256,18.27108122388256,2.500000000000001e+16,0.8866269012579694,0.0041836903945927,0.8824432108633766,15.819344782370282,183267.15273339103,43.0,1,1,1,packing,321.7169939402678,142.985330640119,0.048464918594601114,0.048464918594601114,1.5,0.25,pareto,closest
2,thickness_grids_L9000mm.csv,50,73,97,9.0,1.4697171717171718,1.7424897459442916,0.2727725742271197,61.074499810973435,61.074499810973435,1,5.0629507781751615,1.438997519838212,15.684419908972083,1901.4575972575133,1913.2483226944464,3188.7472044907445,51.18976185118082,16.52412050322507,15.68441990897974,70.40961456890145,746.2499999957744,0.9949999999943658,0.0943512423039197,0.0081977962415686,0.0082486298572178,0.9097730726246892,15.0,33750.0,18.18483828180799,1140.874558354508,1147.9489936166678,1.0062008879156383,340586.29083382536,433.9687533482492,433.9687533482492,666.8262156313825,666.8262156313825,4.0,4563.498233418032,166.70655390784563,108.4921883370623,17.318435845782385,17.318435845782385,2.5e+16,0.9056487576960802,0.0041243149286089,0.9015244427674712,16.394076198823527,201031.6340844472,43.0,0,1,1,mechanical,340.5862908338254,151.3716848150335,-0.06100248016178811,0.06100248016178811,1.5,0.25,pareto,closest
3,thickness_grids_L9000mm.csv,47,69,99,9.0,1.5,1.7439118457300276,0.2439118457300275,63.61725123519331,63.61725123519331,1,4.781586377581878,1.5788355844141573,16.583744596402603,1926.1770255352044,1938.131029400572,3230.218382334287,54.17413138029524,15.62001194118378,16.583744596408437,70.28174750768041,746.2499999969498,0.994999999995933,0.0941798961580806,0.0085565652398288,0.0086096679466907,0.9101249378152648,14.0,31500.0,17.422274695001967,1155.7062153211227,1162.8786176403432,1.0062060774824402,321018.06313830835,398.4864945680396,398.4864945680396,596.6899248689903,596.6899248689903,4.0,4622.824861284491,149.17248121724757,99.6216236420099,18.307989109608833,18.307989109608833,2.5e+16,0.9058201038419194,0.0043048339733453,0.901515269868574,15.706446673389124,181570.0792948897,43.0,0,1,1,mechanical,321.0180631383084,142.67469472813704,0.07883558441415728,0.07883558441415728,1.5,0.25,pareto,closest
4,thickness_grids_L9000mm.csv,51,74,97,9.0,1.4697171717171718,1.7499589837771656,0.2802418120599939,61.074499810973435,61.074499810973435,1,5.087330272732398,1.4116113231795966,15.34400468798908,1911.1251902307115,1911.125190230929,3185.208650384882,50.39198622100647,16.7075468378808,15.613706158672302,69.53696878391706,620.3501032953806,0.8271334710605075,0.1120931042237723,0.0080287805144439,0.0080287805144448,0.8919212860334501,15.0,33750.0,18.68278747066626,1146.6751141384268,1146.675114138557,1.000000000000114,341378.24480007426,440.2893567769425,440.2893567769425,669.7109631517569,669.7109631517569,4.0,4586.700456553707,167.42774078793923,110.07233919423562,17.28109643137191,17.28109643137191,2.5e+16,0.8879068957762276,0.0040143902572224,0.8838925055190052,16.513575827526278,202961.16376646163,43.0,1,1,1,packing,341.37824480007424,151.72366435558857,-0.08838867682040341,0.08838867682040341,1.5,0.25,pareto,closest
5,thickness_grids_L9000mm.csv,52,73,98,9.0,1.484858585858586,1.7576311600857055,0.2727725742271197,62.339393280811386,62.339393280811386,1,5.008919687396922,1.4028882744220947,15.533621284890044,1883.175939977171,1917.9721932609152,3196.6203221015257,50.99312335704981,16.44307240536633,15.5336212848966,69.59586895108374,746.2499999963051,0.9949999999950736,0.0932607959148118,0.008098981486525,0.0082486298572178,0.910863519013797,15.0,33750.0,18.184838281807977,1129.9055639863027,1150.7833159565491,1.0184774308895248,343797.14132546016,435.0144226457921,435.0144226457921,681.4741037599733,681.4741037599733,4.0,4519.622255945211,170.36852593999333,108.75360566144802,17.131299953620026,17.131299953620026,2.4999999999999996e+16,0.9067392040851882,0.0041243149286089,0.9026148891565792,16.413905790064426,203171.1780836497,43.0,0,1,1,mechanical,343.7971413254602,152.7987294779823,-0.09711172557790526,0.09711172557790526,1.5,0.25,pareto,closest
6,thickness_grids_L9000mm.csv,46,69,98,9.0,1.484858585858586,1.7287704315886134,0.2439118457300275,62.339393280811386,62.339393280811386,1,4.810066604055534,1.6496621062996455,16.664702109259235,1935.5801190526204,1935.5801190529696,3225.966865088283,54.38554199651236,15.69773510415976,16.7447086037362,70.41893474421121,707.0544433179471,0.9427392577572627,0.0995947842626672,0.0086096679466892,0.0086096679466907,0.904710049710678,14.0,31500.0,17.422274695001967,1161.3480714315724,1161.3480714317818,1.0000000000001803,318021.2693461158,393.7365219176053,393.7365219176053,583.8629135725705,583.8629135725705,4.0,4645.39228572629,145.96572839314263,98.43413047940132,18.508002639248016,18.508002639248016,2.4999999999999996e+16,0.9004052157373328,0.0043048339733453,0.8961003817639874,15.61210700538832,178799.7991708343,43.0,0,1,1,mechanical,318.02126934611584,141.34278637605146,0.1496621062996455,0.1496621062996455,1.5,0.25,pareto,closest
7,thickness_grids_L9000mm.csv,53,74,98,9.0,1.484858585858586,1.7651003979185798,0.2802418120599939,62.339393280811386,62.339393280811386,1,5.082911905996494,1.3229670484256295,15.347090937772872,1911.5095885559913,1911.509588556667,3185.849314261112,50.19948997571967,16.625925154618603,15.4643171214907,70.09947846682911,685.6795026469996,0.914239336862666,0.10223359192774,0.008028780514442,0.0080287805144448,0.9017807983294824,15.0,33750.0,18.68278747066626,1146.9057531335948,1146.9057531340002,1.0000000000003535,344589.0952917092,450.1217846295851,450.1217846295851,684.391434073591,684.391434073591,4.0,4587.623012534379,171.09785851839774,112.53044615739628,17.094748477755036,17.094748477755036,2.4999999999999996e+16,0.8977664080722599,0.0040143902572224,0.8937520178150375,16.69777900031747,207145.04800629875,43.0,1,1,1,packing,344.58909529170916,153.1507090185374,-0.1770329515743705,0.1770329515743705,1.5,0.25,pareto,closest
8,thickness_grids_L9000mm.csv,54,74,99,9.0,1.5,1.780241812059994,0.2802418120599939,63.61725123519331,63.61725123519331,1,5.067594062028366,1.251461962471492,15.317339632398529,1907.8040064540992,1912.8435554776192,3188.072592462699,50.00954855411392,16.54517673300836,15.317339632409148,70.35939223970124,746.2499999939948,0.9949999999919932,0.0942839427005258,0.0080076280093768,0.0080287805144448,0.9097304475566966,15.0,33750.0,18.68278747066626,1144.6824038724594,1147.7061332865717,1.0026415444178078,347799.945783344,458.1286627879536,458.1286627879536,699.274105142669,699.274105142669,4.0,4578.729615489838,174.81852628566725,114.5321656969884,16.91185610429546,16.91185610429546,2.4999999999999996e+16,0.905716057299474,0.0040143902572224,0.9017016670422516,16.84630060729586,210926.55122743372,43.0,0,1,1,mechanical,347.79994578334396,154.5777536814862,-0.248538037528508,0.248538037528508,1.5,0.25,pareto,closest
